AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P
24.0,2.0,19.0,5.0,2016.0,6.0,2.0,30.0,2.0,1.0
62.0,4.0,19.0,1.0,2545.0,6.0,1.0,30.0,2.0,1.0
52.0,7.0,21.0,3.0,4600.0,126.0,0.0,58.0,2.0,1.0
49.0,7.0,22.0,3.0,4700.0,17.0,0.0,50.0,2.0,1.0
70.0,1.0,19.0,1.0,4850.0,30.0,0.0,15.0,2.0,1.0
34.0,1.0,20.0,5.0,9130.0,6.0,2.0,6.0,1.0,1.0
46.0,3.0,22.0,1.0,440.0,6.0,0.0,48.0,2.0,1.0
59.0,7.0,21.0,1.0,2805.0,36.0,0.0,20.0,1.0,1.0
56.0,6.0,15.0,1.0,9130.0,312.0,2.0,55.0,1.0,1.0
30.0,2.0,21.0,5.0,3255.0,233.0,0.0,36.0,2.0,6.0
32.0,1.0,21.0,1.0,3255.0,6.0,1.0,36.0,2.0,6.0
55.0,3.0,20.0,1.0,3870.0,6.0,1.0,16.0,1.0,1.0
30.0,1.0,22.0,5.0,3255.0,6.0,0.0,36.0,2.0,1.0
58.0,5.0,22.0,1.0,530.0,6.0,1.0,40.0,2.0,1.0
30.0,1.0,21.0,5.0,4240.0,11.0,15.0,48.0,1.0,9.0
34.0,1.0,21.0,1.0,2310.0,40.0,0.0,40.0,1.0,1.0
59.0,1.0,16.0,1.0,4760.0,501.0,1.0,40.0,1.0,1.0
52.0,1.0,12.0,1.0,4230.0,303.0,1.0,25.0,2.0,1.0
41.0,1.0,15.0,1.0,6050.0,303.0,0.0,40.0,2.0,1.0
73.0,6.0,21.0,3.0,710.0,8.0,0.0,2.0,1.0,1.0
22.0,1.0,19.0,5.0,1970.0,53.0,0.0,20.0,2.0,1.0
18.0,1.0,18.0,5.0,2722.0,6.0,2.0,20.0,2.0,1.0
29.0,4.0,21.0,5.0,1050.0,6.0,2.0,40.0,1.0,7.0
63.0,1.0,21.0,1.0,310.0,210.0,1.0,40.0,1.0,6.0
29.0,1.0,18.0,1.0,310.0,209.0,9.0,50.0,2.0,6.0
59.0,1.0,19.0,1.0,940.0,13.0,1.0,60.0,1.0,1.0
36.0,1.0,22.0,5.0,1108.0,48.0,0.0,45.0,1.0,2.0
45.0,3.0,20.0,1.0,3870.0,6.0,0.0,40.0,1.0,1.0
32.0,1.0,19.0,5.0,5860.0,6.0,0.0,40.0,2.0,1.0
64.0,1.0,23.0,1.0,2100.0,20.0,1.0,50.0,1.0,1.0
50.0,2.0,16.0,3.0,2360.0,6.0,2.0,40.0,1.0,1.0
25.0,1.0,16.0,5.0,1900.0,303.0,2.0,40.0,1.0,1.0
42.0,1.0,16.0,1.0,8030.0,6.0,1.0,40.0,1.0,1.0
49.0,1.0,19.0,3.0,5740.0,6.0,0.0,40.0,2.0,1.0
23.0,3.0,21.0,5.0,5000.0,6.0,2.0,35.0,2.0,6.0
65.0,6.0,6.0,3.0,6230.0,303.0,5.0,32.0,1.0,8.0
30.0,1.0,21.0,5.0,4040.0,37.0,0.0,40.0,1.0,1.0
29.0,1.0,16.0,1.0,3645.0,6.0,0.0,40.0,1.0,9.0
27.0,2.0,13.0,5.0,4020.0,6.0,13.0,40.0,1.0,7.0
52.0,1.0,16.0,4.0,10.0,217.0,0.0,40.0,2.0,6.0
30.0,1.0,16.0,1.0,3640.0,6.0,9.0,40.0,2.0,1.0
34.0,1.0,16.0,5.0,4720.0,6.0,2.0,40.0,2.0,1.0
36.0,6.0,21.0,5.0,4600.0,6.0,0.0,40.0,2.0,1.0
37.0,2.0,23.0,1.0,750.0,6.0,0.0,32.0,1.0,9.0
62.0,1.0,16.0,5.0,705.0,48.0,0.0,45.0,2.0,1.0
31.0,1.0,15.0,5.0,6050.0,303.0,12.0,45.0,1.0,1.0
54.0,2.0,20.0,3.0,3255.0,6.0,0.0,24.0,2.0,1.0
44.0,4.0,24.0,1.0,2205.0,449.0,1.0,50.0,1.0,1.0
54.0,3.0,22.0,1.0,5120.0,6.0,1.0,50.0,1.0,1.0
46.0,1.0,21.0,1.0,850.0,363.0,0.0,50.0,1.0,1.0
55.0,1.0,21.0,1.0,2012.0,6.0,0.0,40.0,1.0,1.0
18.0,3.0,16.0,5.0,440.0,6.0,2.0,10.0,2.0,1.0
18.0,1.0,16.0,5.0,4110.0,247.0,2.0,15.0,2.0,6.0
57.0,1.0,18.0,1.0,4251.0,233.0,1.0,40.0,1.0,6.0
38.0,2.0,21.0,1.0,3255.0,6.0,1.0,40.0,1.0,8.0
44.0,6.0,16.0,5.0,520.0,6.0,0.0,2.0,2.0,1.0
42.0,1.0,22.0,1.0,4700.0,240.0,1.0,60.0,2.0,6.0
50.0,3.0,21.0,1.0,440.0,6.0,0.0,40.0,2.0,1.0
41.0,1.0,19.0,1.0,4920.0,34.0,0.0,40.0,1.0,9.0
20.0,1.0,19.0,5.0,4760.0,6.0,2.0,8.0,1.0,1.0
38.0,1.0,16.0,5.0,5120.0,6.0,13.0,40.0,2.0,8.0
23.0,1.0,16.0,5.0,5400.0,6.0,2.0,25.0,2.0,1.0
61.0,1.0,17.0,1.0,440.0,6.0,1.0,50.0,1.0,1.0
32.0,1.0,18.0,5.0,5140.0,6.0,5.0,40.0,2.0,6.0
70.0,6.0,1.0,2.0,2100.0,212.0,6.0,20.0,2.0,1.0
54.0,3.0,20.0,1.0,230.0,6.0,1.0,40.0,1.0,8.0
60.0,1.0,18.0,1.0,4220.0,303.0,0.0,40.0,1.0,9.0
43.0,6.0,21.0,1.0,2360.0,215.0,1.0,20.0,2.0,6.0
54.0,1.0,19.0,1.0,800.0,313.0,0.0,40.0,2.0,1.0
40.0,1.0,19.0,5.0,4110.0,34.0,0.0,35.0,1.0,1.0
54.0,1.0,16.0,5.0,7340.0,6.0,2.0,40.0,1.0,1.0
29.0,5.0,21.0,5.0,3870.0,9.0,13.0,40.0,1.0,1.0
57.0,1.0,22.0,1.0,800.0,6.0,1.0,60.0,1.0,6.0
49.0,2.0,21.0,1.0,2320.0,209.0,1.0,40.0,2.0,6.0
54.0,1.0,22.0,1.0,735.0,13.0,1.0,40.0,2.0,1.0
40.0,1.0,21.0,1.0,4850.0,164.0,0.0,50.0,1.0,1.0
60.0,6.0,19.0,1.0,4700.0,17.0,1.0,20.0,2.0,1.0
48.0,6.0,19.0,3.0,7200.0,303.0,0.0,40.0,1.0,1.0
50.0,1.0,21.0,3.0,10.0,36.0,0.0,50.0,2.0,1.0
24.0,1.0,16.0,5.0,5240.0,41.0,12.0,25.0,2.0,1.0
67.0,6.0,22.0,1.0,1306.0,6.0,1.0,1.0,2.0,1.0
23.0,1.0,20.0,5.0,4720.0,6.0,2.0,15.0,2.0,8.0
29.0,3.0,19.0,5.0,2006.0,6.0,0.0,40.0,1.0,8.0
31.0,1.0,21.0,1.0,440.0,49.0,1.0,40.0,1.0,1.0
59.0,1.0,9.0,1.0,9130.0,313.0,0.0,40.0,1.0,1.0
57.0,1.0,16.0,4.0,5120.0,6.0,2.0,40.0,2.0,1.0
28.0,1.0,21.0,5.0,5410.0,6.0,0.0,44.0,1.0,1.0
36.0,3.0,21.0,1.0,710.0,6.0,0.0,40.0,1.0,1.0
71.0,1.0,18.0,3.0,6005.0,48.0,0.0,54.0,1.0,1.0
27.0,1.0,19.0,5.0,5120.0,6.0,12.0,40.0,2.0,8.0
21.0,1.0,16.0,5.0,4030.0,6.0,2.0,25.0,2.0,1.0
31.0,1.0,21.0,1.0,3255.0,210.0,11.0,40.0,2.0,6.0
18.0,5.0,16.0,5.0,9825.0,48.0,17.0,70.0,1.0,1.0
62.0,5.0,19.0,1.0,1108.0,48.0,1.0,44.0,1.0,1.0
47.0,4.0,19.0,1.0,3602.0,6.0,0.0,15.0,2.0,1.0
34.0,5.0,22.0,1.0,565.0,6.0,1.0,40.0,2.0,6.0
21.0,1.0,19.0,5.0,1050.0,163.0,17.0,20.0,2.0,1.0
60.0,1.0,19.0,1.0,7200.0,6.0,0.0,40.0,1.0,1.0
58.0,1.0,18.0,1.0,4251.0,6.0,1.0,40.0,1.0,1.0
34.0,1.0,16.0,1.0,9620.0,303.0,1.0,40.0,1.0,1.0
47.0,6.0,21.0,1.0,4950.0,242.0,1.0,99.0,2.0,6.0
37.0,1.0,18.0,4.0,5240.0,6.0,0.0,25.0,1.0,1.0
25.0,1.0,21.0,5.0,1010.0,34.0,0.0,39.0,1.0,1.0
68.0,6.0,23.0,1.0,2100.0,36.0,0.0,45.0,1.0,1.0
41.0,4.0,21.0,5.0,2320.0,104.0,0.0,55.0,2.0,1.0
53.0,1.0,16.0,1.0,7410.0,6.0,1.0,40.0,1.0,1.0
35.0,1.0,18.0,1.0,5000.0,6.0,0.0,20.0,2.0,1.0
28.0,1.0,12.0,5.0,6355.0,303.0,13.0,40.0,1.0,1.0
25.0,1.0,21.0,5.0,2350.0,6.0,5.0,40.0,1.0,1.0
43.0,3.0,18.0,1.0,4220.0,303.0,0.0,40.0,2.0,1.0
55.0,1.0,21.0,1.0,5860.0,207.0,1.0,10.0,1.0,6.0
25.0,1.0,21.0,5.0,2205.0,36.0,13.0,45.0,2.0,1.0
43.0,1.0,21.0,1.0,2634.0,215.0,0.0,40.0,2.0,6.0
20.0,2.0,16.0,5.0,9600.0,6.0,2.0,40.0,1.0,1.0
64.0,4.0,24.0,1.0,2205.0,147.0,0.0,40.0,1.0,1.0
53.0,1.0,23.0,1.0,2300.0,210.0,1.0,8.0,2.0,6.0
38.0,1.0,22.0,1.0,440.0,6.0,1.0,50.0,2.0,9.0
56.0,3.0,23.0,1.0,3090.0,4.0,0.0,50.0,2.0,1.0
39.0,2.0,24.0,1.0,420.0,25.0,0.0,40.0,2.0,1.0
57.0,6.0,21.0,1.0,6260.0,51.0,1.0,20.0,1.0,1.0
46.0,4.0,19.0,5.0,4600.0,20.0,0.0,30.0,2.0,1.0
66.0,6.0,19.0,5.0,5350.0,6.0,12.0,48.0,1.0,1.0
52.0,1.0,22.0,3.0,800.0,48.0,0.0,60.0,1.0,1.0
29.0,1.0,21.0,5.0,20.0,303.0,2.0,40.0,2.0,3.0
55.0,3.0,19.0,1.0,7315.0,6.0,0.0,40.0,1.0,1.0
43.0,1.0,18.0,1.0,3520.0,303.0,0.0,39.0,1.0,8.0
24.0,1.0,21.0,5.0,1555.0,6.0,2.0,40.0,2.0,6.0
29.0,1.0,16.0,5.0,4760.0,6.0,2.0,40.0,1.0,1.0
38.0,1.0,16.0,3.0,440.0,207.0,0.0,52.0,1.0,6.0
33.0,1.0,19.0,1.0,4510.0,72.0,1.0,35.0,2.0,1.0
62.0,7.0,21.0,1.0,4920.0,217.0,1.0,30.0,2.0,6.0
49.0,1.0,19.0,1.0,3300.0,6.0,0.0,40.0,2.0,1.0
64.0,5.0,18.0,1.0,5550.0,38.0,0.0,45.0,1.0,1.0
39.0,1.0,21.0,1.0,2014.0,6.0,0.0,40.0,2.0,8.0
35.0,1.0,18.0,1.0,3500.0,6.0,0.0,50.0,2.0,1.0
57.0,1.0,16.0,1.0,4720.0,6.0,0.0,35.0,2.0,3.0
24.0,2.0,15.0,5.0,2360.0,6.0,3.0,2.0,2.0,1.0
46.0,2.0,24.0,1.0,2205.0,42.0,1.0,50.0,2.0,1.0
25.0,1.0,19.0,5.0,9610.0,6.0,2.0,16.0,1.0,6.0
45.0,1.0,13.0,1.0,5740.0,303.0,0.0,40.0,2.0,1.0
60.0,1.0,21.0,1.0,4920.0,240.0,1.0,40.0,2.0,6.0
35.0,1.0,21.0,1.0,136.0,41.0,1.0,40.0,2.0,1.0
42.0,1.0,19.0,5.0,3930.0,13.0,13.0,35.0,1.0,1.0
62.0,1.0,17.0,1.0,5300.0,6.0,0.0,32.0,2.0,9.0
33.0,2.0,23.0,5.0,2100.0,36.0,13.0,40.0,1.0,1.0
17.0,1.0,14.0,5.0,4720.0,6.0,4.0,20.0,1.0,8.0
48.0,1.0,16.0,1.0,10.0,6.0,0.0,40.0,2.0,1.0
32.0,1.0,19.0,5.0,7340.0,6.0,0.0,40.0,1.0,2.0
55.0,1.0,19.0,1.0,4700.0,6.0,15.0,40.0,2.0,1.0
59.0,1.0,19.0,1.0,750.0,6.0,1.0,40.0,2.0,1.0
45.0,1.0,22.0,1.0,120.0,138.0,0.0,40.0,2.0,1.0
42.0,1.0,19.0,1.0,4900.0,6.0,2.0,40.0,2.0,2.0
26.0,1.0,21.0,5.0,2545.0,6.0,2.0,40.0,1.0,1.0
29.0,3.0,21.0,5.0,2920.0,312.0,2.0,40.0,1.0,1.0
41.0,1.0,16.0,1.0,750.0,6.0,1.0,40.0,1.0,1.0
43.0,3.0,19.0,1.0,20.0,303.0,0.0,40.0,1.0,1.0
54.0,7.0,22.0,1.0,2850.0,36.0,0.0,60.0,1.0,1.0
67.0,7.0,20.0,1.0,7200.0,6.0,0.0,20.0,1.0,1.0
47.0,7.0,20.0,1.0,2640.0,165.0,1.0,40.0,2.0,1.0
18.0,1.0,16.0,5.0,1970.0,48.0,17.0,15.0,2.0,1.0
61.0,1.0,21.0,1.0,1021.0,26.0,1.0,60.0,1.0,1.0
62.0,6.0,16.0,5.0,310.0,116.0,0.0,60.0,2.0,1.0
53.0,1.0,21.0,1.0,630.0,6.0,1.0,38.0,2.0,6.0
24.0,1.0,18.0,5.0,6260.0,6.0,2.0,40.0,1.0,1.0
49.0,1.0,1.0,3.0,3603.0,303.0,0.0,40.0,2.0,8.0
40.0,2.0,21.0,5.0,420.0,312.0,0.0,40.0,1.0,1.0
54.0,1.0,1.0,1.0,6260.0,303.0,0.0,40.0,1.0,8.0
48.0,7.0,20.0,1.0,205.0,6.0,1.0,50.0,1.0,1.0
38.0,1.0,21.0,1.0,440.0,215.0,0.0,54.0,1.0,6.0
51.0,1.0,22.0,1.0,1530.0,4.0,0.0,40.0,1.0,1.0
33.0,1.0,19.0,1.0,3725.0,6.0,0.0,60.0,1.0,1.0
35.0,1.0,22.0,1.0,1410.0,207.0,0.0,40.0,1.0,6.0
51.0,1.0,19.0,1.0,7420.0,303.0,0.0,40.0,1.0,8.0
54.0,3.0,21.0,1.0,2545.0,6.0,0.0,30.0,2.0,1.0
57.0,1.0,19.0,1.0,750.0,312.0,0.0,40.0,1.0,8.0
59.0,6.0,24.0,1.0,4920.0,240.0,1.0,40.0,2.0,6.0
24.0,1.0,21.0,5.0,3930.0,6.0,0.0,40.0,1.0,1.0
58.0,1.0,22.0,1.0,10.0,217.0,0.0,40.0,1.0,6.0
39.0,1.0,21.0,1.0,230.0,4.0,1.0,70.0,1.0,2.0
48.0,2.0,22.0,1.0,2360.0,6.0,1.0,20.0,2.0,1.0
39.0,4.0,24.0,3.0,2205.0,222.0,0.0,40.0,2.0,1.0
37.0,1.0,16.0,3.0,5850.0,6.0,5.0,40.0,2.0,8.0
24.0,1.0,19.0,5.0,4700.0,6.0,2.0,30.0,2.0,1.0
58.0,4.0,19.0,5.0,3602.0,6.0,0.0,35.0,2.0,2.0
62.0,6.0,19.0,3.0,410.0,6.0,0.0,1.0,2.0,1.0
62.0,6.0,6.0,1.0,4251.0,303.0,0.0,40.0,1.0,8.0
49.0,1.0,21.0,1.0,4710.0,6.0,0.0,40.0,1.0,1.0
42.0,1.0,16.0,5.0,4760.0,6.0,2.0,40.0,1.0,8.0
54.0,1.0,24.0,1.0,440.0,207.0,1.0,40.0,1.0,6.0
52.0,1.0,19.0,1.0,4700.0,160.0,0.0,40.0,2.0,1.0
56.0,1.0,18.0,2.0,4760.0,370.0,0.0,17.0,2.0,1.0
32.0,1.0,16.0,1.0,4720.0,6.0,1.0,32.0,2.0,1.0
53.0,1.0,16.0,1.0,4230.0,303.0,1.0,40.0,2.0,1.0
34.0,1.0,23.0,1.0,440.0,6.0,0.0,45.0,1.0,1.0
61.0,1.0,19.0,1.0,5120.0,233.0,0.0,28.0,2.0,6.0
27.0,1.0,16.0,1.0,4720.0,6.0,0.0,40.0,2.0,1.0
69.0,1.0,16.0,1.0,2635.0,26.0,1.0,50.0,2.0,1.0
64.0,2.0,24.0,1.0,1410.0,9.0,0.0,40.0,1.0,1.0
62.0,1.0,16.0,1.0,4720.0,207.0,1.0,40.0,1.0,6.0
39.0,1.0,19.0,5.0,120.0,6.0,13.0,55.0,1.0,8.0
57.0,2.0,19.0,1.0,440.0,6.0,0.0,40.0,2.0,1.0
28.0,1.0,19.0,5.0,9210.0,6.0,0.0,40.0,1.0,1.0
50.0,5.0,23.0,1.0,3090.0,34.0,0.0,60.0,1.0,1.0
41.0,4.0,19.0,5.0,4920.0,303.0,0.0,40.0,2.0,1.0
43.0,6.0,17.0,1.0,6330.0,30.0,0.0,40.0,1.0,1.0
24.0,1.0,21.0,5.0,1310.0,6.0,0.0,40.0,1.0,1.0
36.0,1.0,9.0,1.0,9620.0,303.0,2.0,40.0,1.0,8.0
52.0,4.0,22.0,1.0,2310.0,6.0,0.0,55.0,2.0,1.0
20.0,1.0,19.0,5.0,4760.0,6.0,2.0,15.0,1.0,9.0
82.0,1.0,16.0,1.0,3930.0,40.0,0.0,40.0,1.0,1.0
30.0,1.0,21.0,1.0,5860.0,6.0,1.0,40.0,2.0,1.0
30.0,3.0,21.0,5.0,3740.0,240.0,0.0,56.0,1.0,6.0
59.0,1.0,21.0,5.0,51.0,6.0,0.0,55.0,2.0,1.0
50.0,1.0,21.0,1.0,2633.0,17.0,1.0,2.0,2.0,1.0
42.0,1.0,22.0,1.0,4020.0,242.0,1.0,40.0,2.0,6.0
20.0,1.0,19.0,5.0,5110.0,6.0,2.0,16.0,1.0,1.0
61.0,1.0,21.0,1.0,7720.0,6.0,0.0,40.0,1.0,9.0
57.0,7.0,16.0,1.0,4230.0,370.0,1.0,4.0,2.0,1.0
60.0,1.0,22.0,1.0,1021.0,6.0,0.0,40.0,2.0,6.0
23.0,1.0,21.0,5.0,9620.0,13.0,12.0,40.0,1.0,1.0
69.0,1.0,19.0,1.0,7000.0,6.0,0.0,50.0,1.0,1.0
45.0,6.0,21.0,1.0,440.0,6.0,0.0,30.0,2.0,1.0
39.0,1.0,15.0,1.0,6230.0,316.0,1.0,20.0,1.0,8.0
27.0,6.0,16.0,4.0,7855.0,303.0,2.0,40.0,1.0,1.0
23.0,2.0,16.0,5.0,3645.0,6.0,5.0,40.0,2.0,1.0
25.0,1.0,20.0,5.0,5160.0,303.0,2.0,40.0,2.0,1.0
53.0,1.0,16.0,1.0,8140.0,6.0,1.0,40.0,1.0,1.0
54.0,7.0,21.0,1.0,350.0,6.0,0.0,55.0,1.0,1.0
57.0,4.0,16.0,5.0,230.0,6.0,0.0,40.0,2.0,2.0
39.0,1.0,22.0,1.0,440.0,6.0,2.0,50.0,1.0,2.0
18.0,1.0,19.0,5.0,2633.0,6.0,7.0,25.0,2.0,1.0
59.0,1.0,19.0,5.0,1360.0,41.0,0.0,40.0,1.0,1.0
32.0,1.0,16.0,5.0,2722.0,42.0,0.0,30.0,1.0,2.0
29.0,1.0,17.0,5.0,4020.0,6.0,0.0,40.0,2.0,8.0
40.0,7.0,23.0,1.0,3090.0,247.0,0.0,60.0,1.0,6.0
56.0,1.0,18.0,1.0,9760.0,26.0,2.0,40.0,2.0,1.0
55.0,7.0,21.0,1.0,4920.0,36.0,1.0,45.0,1.0,1.0
46.0,7.0,20.0,1.0,5240.0,303.0,0.0,55.0,2.0,8.0
42.0,1.0,21.0,1.0,1021.0,15.0,1.0,50.0,1.0,1.0
59.0,1.0,21.0,1.0,5740.0,6.0,1.0,40.0,2.0,1.0
60.0,1.0,18.0,3.0,3630.0,6.0,12.0,35.0,2.0,1.0
30.0,3.0,21.0,5.0,8990.0,6.0,2.0,40.0,2.0,1.0
41.0,1.0,21.0,1.0,3150.0,210.0,1.0,28.0,2.0,6.0
65.0,4.0,22.0,1.0,2205.0,212.0,0.0,40.0,2.0,1.0
24.0,1.0,13.0,1.0,6050.0,303.0,2.0,48.0,2.0,1.0
22.0,1.0,21.0,5.0,360.0,6.0,12.0,30.0,2.0,1.0
18.0,1.0,16.0,5.0,7200.0,6.0,2.0,8.0,1.0,1.0
33.0,1.0,14.0,1.0,5740.0,303.0,10.0,40.0,2.0,8.0
55.0,4.0,21.0,1.0,310.0,6.0,1.0,40.0,1.0,2.0
37.0,6.0,12.0,3.0,6410.0,303.0,0.0,40.0,1.0,1.0
68.0,1.0,19.0,1.0,4760.0,6.0,1.0,40.0,1.0,1.0
28.0,1.0,21.0,5.0,900.0,6.0,4.0,40.0,2.0,8.0
39.0,6.0,22.0,5.0,2014.0,6.0,2.0,38.0,2.0,1.0
30.0,1.0,21.0,1.0,1021.0,20.0,0.0,47.0,1.0,1.0
55.0,1.0,21.0,1.0,2634.0,242.0,1.0,40.0,2.0,1.0
41.0,3.0,21.0,1.0,2310.0,369.0,0.0,12.0,2.0,6.0
37.0,3.0,21.0,5.0,2014.0,223.0,2.0,80.0,1.0,6.0
30.0,1.0,18.0,5.0,6260.0,6.0,7.0,40.0,1.0,8.0
29.0,1.0,19.0,1.0,4850.0,6.0,0.0,40.0,1.0,2.0
24.0,1.0,16.0,5.0,2002.0,303.0,12.0,10.0,2.0,1.0
30.0,1.0,16.0,5.0,5522.0,6.0,5.0,40.0,2.0,1.0
56.0,1.0,19.0,3.0,710.0,25.0,0.0,60.0,1.0,9.0
49.0,6.0,19.0,3.0,6260.0,303.0,0.0,60.0,1.0,8.0
27.0,4.0,19.0,1.0,2310.0,6.0,15.0,30.0,1.0,8.0
19.0,1.0,16.0,5.0,4110.0,6.0,2.0,20.0,2.0,1.0
50.0,1.0,18.0,1.0,9620.0,233.0,6.0,40.0,1.0,6.0
44.0,1.0,16.0,1.0,7700.0,6.0,1.0,60.0,2.0,1.0
62.0,1.0,19.0,3.0,4030.0,6.0,12.0,20.0,2.0,1.0
29.0,1.0,21.0,5.0,750.0,6.0,2.0,40.0,2.0,6.0
25.0,2.0,21.0,5.0,2205.0,210.0,12.0,36.0,1.0,6.0
54.0,3.0,20.0,1.0,3870.0,6.0,1.0,50.0,1.0,2.0
20.0,1.0,19.0,5.0,6240.0,313.0,10.0,30.0,1.0,1.0
27.0,6.0,18.0,3.0,3602.0,303.0,15.0,99.0,2.0,1.0
44.0,1.0,11.0,1.0,6040.0,303.0,1.0,40.0,2.0,1.0
27.0,3.0,18.0,1.0,5000.0,6.0,9.0,40.0,1.0,1.0
27.0,1.0,12.0,5.0,3930.0,303.0,15.0,40.0,1.0,1.0
40.0,7.0,21.0,5.0,440.0,53.0,12.0,50.0,1.0,1.0
18.0,2.0,18.0,5.0,4622.0,6.0,2.0,40.0,1.0,1.0
53.0,2.0,20.0,1.0,5400.0,42.0,1.0,15.0,2.0,1.0
23.0,1.0,19.0,5.0,3602.0,6.0,2.0,6.0,1.0,1.0
63.0,5.0,19.0,1.0,3602.0,233.0,0.0,40.0,2.0,6.0
38.0,1.0,20.0,1.0,3255.0,13.0,1.0,40.0,2.0,2.0
50.0,1.0,23.0,3.0,2100.0,25.0,0.0,55.0,2.0,1.0
25.0,3.0,21.0,1.0,565.0,6.0,1.0,40.0,2.0,1.0
25.0,1.0,20.0,5.0,3255.0,233.0,2.0,40.0,2.0,6.0
18.0,1.0,16.0,5.0,5110.0,6.0,2.0,22.0,2.0,8.0
28.0,2.0,21.0,5.0,2861.0,49.0,12.0,32.0,2.0,1.0
55.0,7.0,21.0,3.0,10.0,207.0,0.0,40.0,1.0,6.0
49.0,1.0,20.0,1.0,650.0,36.0,0.0,40.0,2.0,1.0
43.0,1.0,14.0,5.0,5610.0,6.0,0.0,40.0,1.0,8.0
36.0,1.0,23.0,5.0,3090.0,6.0,0.0,60.0,2.0,1.0
33.0,1.0,14.0,5.0,6050.0,303.0,0.0,48.0,2.0,1.0
67.0,6.0,19.0,5.0,4251.0,303.0,0.0,24.0,1.0,1.0
58.0,6.0,21.0,1.0,710.0,34.0,0.0,60.0,1.0,1.0
58.0,1.0,20.0,1.0,5000.0,6.0,0.0,40.0,2.0,1.0
40.0,1.0,20.0,5.0,4030.0,37.0,0.0,71.0,2.0,1.0
61.0,1.0,9.0,1.0,6050.0,303.0,1.0,40.0,1.0,1.0
23.0,1.0,21.0,5.0,8740.0,6.0,2.0,40.0,1.0,6.0
50.0,1.0,21.0,3.0,4760.0,233.0,10.0,45.0,2.0,6.0
36.0,1.0,1.0,1.0,310.0,303.0,0.0,40.0,2.0,1.0
29.0,1.0,18.0,5.0,4010.0,6.0,0.0,30.0,2.0,1.0
39.0,1.0,21.0,1.0,51.0,6.0,1.0,50.0,2.0,1.0
43.0,6.0,22.0,3.0,2850.0,501.0,13.0,40.0,2.0,1.0
60.0,1.0,11.0,5.0,4220.0,312.0,10.0,40.0,1.0,8.0
46.0,1.0,16.0,2.0,3603.0,315.0,0.0,45.0,2.0,8.0
68.0,1.0,21.0,1.0,3310.0,55.0,0.0,40.0,2.0,1.0
51.0,1.0,16.0,1.0,8990.0,303.0,0.0,40.0,1.0,1.0
22.0,1.0,21.0,5.0,5310.0,6.0,2.0,40.0,2.0,1.0
35.0,1.0,19.0,3.0,8990.0,49.0,2.0,40.0,1.0,1.0
23.0,1.0,16.0,5.0,6230.0,6.0,2.0,40.0,1.0,1.0
71.0,1.0,21.0,1.0,5240.0,6.0,0.0,24.0,1.0,1.0
56.0,2.0,8.0,1.0,3603.0,207.0,1.0,26.0,2.0,6.0
48.0,1.0,21.0,1.0,1555.0,247.0,2.0,50.0,2.0,6.0
38.0,1.0,17.0,5.0,9600.0,6.0,13.0,40.0,1.0,1.0
41.0,1.0,16.0,1.0,4251.0,6.0,0.0,40.0,1.0,8.0
45.0,1.0,10.0,1.0,4220.0,313.0,0.0,40.0,1.0,8.0
34.0,1.0,16.0,1.0,4710.0,6.0,9.0,44.0,1.0,1.0
54.0,1.0,12.0,5.0,4020.0,303.0,0.0,40.0,2.0,8.0
24.0,1.0,21.0,1.0,4760.0,6.0,5.0,25.0,2.0,1.0
50.0,1.0,16.0,1.0,4055.0,303.0,0.0,37.0,2.0,1.0
43.0,1.0,21.0,3.0,440.0,17.0,0.0,40.0,1.0,1.0
30.0,1.0,16.0,3.0,6400.0,312.0,13.0,40.0,2.0,8.0
35.0,1.0,22.0,1.0,20.0,6.0,12.0,50.0,1.0,1.0
17.0,1.0,13.0,5.0,4110.0,414.0,2.0,12.0,2.0,1.0
27.0,1.0,21.0,5.0,750.0,116.0,0.0,40.0,1.0,1.0
25.0,4.0,16.0,5.0,4251.0,6.0,2.0,40.0,1.0,9.0
59.0,6.0,21.0,5.0,410.0,6.0,13.0,20.0,1.0,1.0
18.0,1.0,18.0,5.0,5400.0,6.0,2.0,8.0,2.0,8.0
31.0,1.0,20.0,5.0,4720.0,6.0,0.0,32.0,2.0,1.0
45.0,1.0,19.0,1.0,3500.0,6.0,1.0,24.0,2.0,1.0
45.0,2.0,15.0,1.0,3602.0,210.0,1.0,30.0,2.0,6.0
23.0,1.0,19.0,5.0,5740.0,6.0,5.0,40.0,2.0,8.0
51.0,1.0,21.0,5.0,800.0,6.0,2.0,50.0,1.0,6.0
34.0,1.0,20.0,5.0,4760.0,6.0,2.0,40.0,2.0,2.0
38.0,5.0,17.0,4.0,4020.0,6.0,0.0,30.0,2.0,3.0
34.0,1.0,18.0,1.0,7200.0,6.0,2.0,40.0,1.0,1.0
57.0,1.0,13.0,1.0,220.0,6.0,0.0,40.0,1.0,1.0
19.0,1.0,20.0,5.0,4220.0,6.0,2.0,15.0,1.0,1.0
41.0,2.0,19.0,3.0,5940.0,17.0,0.0,40.0,2.0,1.0
43.0,3.0,21.0,1.0,1010.0,6.0,0.0,40.0,1.0,1.0
41.0,3.0,20.0,1.0,5860.0,6.0,1.0,40.0,2.0,8.0
30.0,3.0,14.0,1.0,7000.0,303.0,2.0,40.0,1.0,1.0
