AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P
61.0,1.0,21.0,1.0,51.0,240.0,6.0,40.0,2.0,6.0
27.0,1.0,21.0,5.0,4040.0,12.0,13.0,20.0,2.0,2.0
26.0,1.0,16.0,5.0,9620.0,6.0,2.0,48.0,1.0,5.0
53.0,3.0,21.0,2.0,1420.0,6.0,0.0,40.0,1.0,1.0
48.0,1.0,24.0,1.0,2205.0,217.0,0.0,15.0,1.0,6.0
24.0,1.0,22.0,5.0,1760.0,207.0,12.0,40.0,2.0,6.0
46.0,1.0,12.0,1.0,630.0,303.0,0.0,60.0,1.0,1.0
24.0,1.0,19.0,5.0,8990.0,6.0,5.0,40.0,1.0,8.0
65.0,1.0,21.0,5.0,1860.0,8.0,0.0,40.0,2.0,1.0
41.0,1.0,15.0,1.0,6050.0,303.0,9.0,45.0,1.0,8.0
42.0,1.0,19.0,1.0,5100.0,6.0,1.0,40.0,2.0,1.0
53.0,1.0,18.0,5.0,7800.0,6.0,15.0,20.0,1.0,1.0
31.0,1.0,15.0,1.0,9350.0,6.0,0.0,75.0,1.0,8.0
23.0,1.0,21.0,5.0,3648.0,6.0,2.0,35.0,1.0,1.0
37.0,1.0,21.0,5.0,2710.0,6.0,0.0,40.0,2.0,1.0
26.0,1.0,21.0,5.0,800.0,6.0,2.0,40.0,2.0,8.0
27.0,1.0,21.0,5.0,5140.0,6.0,0.0,32.0,1.0,1.0
21.0,4.0,19.0,5.0,5740.0,6.0,12.0,10.0,2.0,6.0
22.0,1.0,16.0,5.0,3602.0,6.0,13.0,32.0,2.0,9.0
32.0,1.0,16.0,1.0,8990.0,6.0,2.0,40.0,1.0,8.0
51.0,1.0,23.0,4.0,2100.0,6.0,0.0,40.0,1.0,1.0
58.0,4.0,20.0,1.0,2014.0,212.0,0.0,40.0,2.0,1.0
29.0,1.0,21.0,5.0,3655.0,2.0,12.0,40.0,2.0,1.0
28.0,1.0,18.0,5.0,5400.0,6.0,2.0,40.0,2.0,1.0
67.0,7.0,19.0,1.0,4920.0,53.0,0.0,32.0,1.0,1.0
33.0,1.0,21.0,5.0,2300.0,6.0,0.0,40.0,2.0,1.0
47.0,6.0,17.0,1.0,440.0,36.0,1.0,38.0,1.0,1.0
37.0,1.0,21.0,1.0,705.0,6.0,0.0,35.0,2.0,6.0
33.0,1.0,15.0,5.0,4760.0,315.0,11.0,16.0,2.0,5.0
55.0,7.0,20.0,1.0,10.0,39.0,1.0,50.0,1.0,1.0
29.0,1.0,16.0,3.0,9645.0,303.0,0.0,30.0,2.0,1.0
24.0,1.0,19.0,5.0,4760.0,6.0,12.0,15.0,2.0,8.0
57.0,4.0,18.0,1.0,5940.0,5.0,1.0,40.0,1.0,1.0
64.0,4.0,24.0,1.0,710.0,48.0,0.0,40.0,1.0,1.0
46.0,1.0,9.0,5.0,6050.0,303.0,0.0,48.0,2.0,8.0
23.0,1.0,16.0,5.0,4760.0,6.0,2.0,35.0,1.0,1.0
25.0,1.0,19.0,5.0,3421.0,233.0,2.0,40.0,1.0,6.0
41.0,1.0,19.0,1.0,6540.0,6.0,1.0,40.0,1.0,1.0
59.0,7.0,16.0,1.0,4230.0,4.0,0.0,11.0,2.0,3.0
30.0,1.0,16.0,5.0,7200.0,314.0,0.0,40.0,1.0,8.0
50.0,7.0,14.0,1.0,4710.0,6.0,1.0,55.0,1.0,1.0
18.0,1.0,16.0,5.0,4110.0,6.0,2.0,16.0,2.0,1.0
65.0,3.0,21.0,1.0,2722.0,6.0,1.0,20.0,1.0,1.0
55.0,4.0,23.0,1.0,3090.0,36.0,1.0,99.0,1.0,1.0
18.0,5.0,18.0,5.0,4600.0,6.0,17.0,5.0,1.0,8.0
26.0,1.0,18.0,5.0,5400.0,6.0,0.0,40.0,2.0,1.0
41.0,1.0,24.0,3.0,440.0,36.0,12.0,50.0,1.0,1.0
30.0,1.0,16.0,5.0,4850.0,6.0,0.0,24.0,2.0,1.0
53.0,1.0,7.0,4.0,4600.0,303.0,15.0,30.0,2.0,8.0
48.0,6.0,21.0,3.0,800.0,6.0,0.0,20.0,2.0,1.0
44.0,1.0,16.0,1.0,4700.0,233.0,1.0,40.0,2.0,6.0
41.0,1.0,7.0,1.0,8810.0,303.0,1.0,40.0,1.0,8.0
30.0,3.0,21.0,5.0,440.0,6.0,0.0,60.0,1.0,1.0
27.0,5.0,13.0,5.0,9830.0,48.0,17.0,50.0,1.0,1.0
50.0,1.0,14.0,5.0,2545.0,303.0,5.0,30.0,2.0,1.0
21.0,5.0,16.0,5.0,7220.0,55.0,17.0,60.0,1.0,1.0
36.0,6.0,21.0,5.0,440.0,6.0,0.0,30.0,2.0,2.0
33.0,1.0,24.0,5.0,440.0,6.0,0.0,50.0,1.0,9.0
30.0,1.0,18.0,5.0,5240.0,6.0,2.0,30.0,2.0,8.0
43.0,1.0,16.0,1.0,6050.0,303.0,1.0,45.0,1.0,1.0
40.0,1.0,15.0,3.0,6200.0,6.0,0.0,40.0,1.0,1.0
54.0,4.0,22.0,1.0,440.0,6.0,0.0,40.0,1.0,1.0
33.0,3.0,23.0,1.0,2100.0,8.0,0.0,32.0,2.0,1.0
32.0,1.0,15.0,3.0,3930.0,6.0,2.0,40.0,1.0,1.0
63.0,1.0,21.0,2.0,9130.0,20.0,0.0,44.0,1.0,1.0
41.0,2.0,19.0,1.0,350.0,49.0,0.0,32.0,1.0,9.0
29.0,1.0,19.0,5.0,2180.0,6.0,2.0,40.0,1.0,8.0
53.0,6.0,9.0,1.0,4251.0,303.0,1.0,20.0,2.0,1.0
26.0,1.0,16.0,5.0,4020.0,6.0,2.0,42.0,1.0,8.0
57.0,1.0,1.0,1.0,8800.0,303.0,1.0,40.0,2.0,8.0
33.0,2.0,22.0,1.0,1105.0,210.0,0.0,40.0,2.0,6.0
66.0,3.0,20.0,1.0,2012.0,233.0,2.0,30.0,2.0,9.0
65.0,1.0,21.0,1.0,5165.0,27.0,1.0,40.0,2.0,1.0
38.0,1.0,20.0,5.0,4760.0,6.0,2.0,40.0,1.0,9.0
33.0,1.0,19.0,5.0,8640.0,22.0,13.0,40.0,1.0,1.0
75.0,6.0,21.0,1.0,4920.0,36.0,1.0,40.0,2.0,1.0
59.0,1.0,22.0,1.0,2320.0,6.0,0.0,40.0,2.0,3.0
29.0,1.0,21.0,5.0,410.0,35.0,13.0,50.0,2.0,2.0
39.0,1.0,21.0,1.0,20.0,301.0,9.0,40.0,2.0,6.0
49.0,1.0,1.0,1.0,9640.0,6.0,10.0,40.0,2.0,8.0
48.0,3.0,19.0,1.0,5521.0,6.0,1.0,40.0,2.0,1.0
33.0,1.0,12.0,1.0,6050.0,303.0,0.0,45.0,1.0,1.0
57.0,6.0,12.0,3.0,4230.0,303.0,6.0,40.0,2.0,1.0
26.0,1.0,18.0,5.0,7200.0,6.0,2.0,40.0,1.0,1.0
40.0,1.0,20.0,5.0,3323.0,207.0,0.0,60.0,1.0,6.0
18.0,1.0,18.0,5.0,2722.0,6.0,17.0,25.0,2.0,1.0
51.0,3.0,22.0,1.0,2545.0,12.0,1.0,40.0,2.0,2.0
35.0,1.0,20.0,3.0,3602.0,6.0,0.0,40.0,1.0,1.0
22.0,1.0,20.0,5.0,8740.0,6.0,2.0,40.0,2.0,8.0
30.0,1.0,8.0,5.0,6240.0,303.0,13.0,40.0,1.0,1.0
51.0,7.0,17.0,1.0,4350.0,39.0,1.0,40.0,1.0,1.0
25.0,1.0,20.0,1.0,4720.0,8.0,2.0,30.0,2.0,1.0
47.0,6.0,22.0,3.0,1825.0,36.0,0.0,15.0,2.0,1.0
55.0,5.0,17.0,1.0,4500.0,247.0,1.0,45.0,2.0,6.0
62.0,2.0,17.0,3.0,9150.0,24.0,16.0,40.0,1.0,2.0
23.0,1.0,19.0,5.0,4760.0,6.0,15.0,40.0,2.0,1.0
53.0,6.0,21.0,3.0,7700.0,211.0,0.0,70.0,1.0,6.0
63.0,2.0,16.0,1.0,4230.0,242.0,1.0,40.0,2.0,6.0
21.0,1.0,19.0,5.0,4110.0,6.0,5.0,30.0,2.0,1.0
57.0,3.0,19.0,1.0,3720.0,6.0,1.0,40.0,1.0,1.0
52.0,1.0,17.0,1.0,6410.0,312.0,0.0,40.0,1.0,8.0
23.0,1.0,19.0,1.0,4020.0,37.0,0.0,38.0,2.0,1.0
30.0,1.0,21.0,1.0,910.0,6.0,0.0,40.0,1.0,1.0
39.0,3.0,22.0,1.0,2320.0,6.0,1.0,40.0,2.0,1.0
41.0,1.0,22.0,1.0,1430.0,158.0,0.0,40.0,2.0,1.0
55.0,6.0,21.0,1.0,5120.0,162.0,1.0,4.0,2.0,1.0
23.0,1.0,19.0,5.0,6115.0,6.0,12.0,40.0,1.0,1.0
48.0,3.0,19.0,1.0,9210.0,303.0,0.0,40.0,1.0,8.0
22.0,1.0,15.0,5.0,9620.0,6.0,16.0,40.0,1.0,1.0
59.0,2.0,16.0,1.0,8610.0,303.0,1.0,40.0,1.0,1.0
58.0,1.0,16.0,1.0,220.0,6.0,1.0,40.0,1.0,1.0
21.0,1.0,16.0,5.0,5240.0,6.0,2.0,25.0,2.0,1.0
33.0,3.0,21.0,5.0,2145.0,6.0,2.0,40.0,2.0,6.0
27.0,2.0,21.0,5.0,1860.0,6.0,10.0,40.0,1.0,1.0
63.0,6.0,20.0,1.0,4920.0,6.0,0.0,40.0,2.0,1.0
65.0,1.0,9.0,1.0,4220.0,303.0,0.0,45.0,1.0,8.0
28.0,1.0,20.0,1.0,4720.0,207.0,1.0,35.0,2.0,6.0
31.0,1.0,21.0,1.0,5000.0,247.0,1.0,40.0,2.0,6.0
27.0,2.0,22.0,5.0,420.0,6.0,2.0,40.0,1.0,1.0
56.0,1.0,1.0,5.0,4020.0,303.0,12.0,40.0,1.0,8.0
62.0,6.0,11.0,1.0,4600.0,303.0,0.0,20.0,2.0,8.0
25.0,2.0,14.0,5.0,8720.0,6.0,15.0,16.0,1.0,1.0
60.0,3.0,19.0,3.0,5240.0,22.0,0.0,40.0,2.0,2.0
38.0,2.0,22.0,1.0,1822.0,6.0,1.0,29.0,2.0,1.0
39.0,1.0,22.0,1.0,3160.0,42.0,0.0,33.0,2.0,1.0
63.0,1.0,16.0,1.0,4820.0,247.0,0.0,40.0,1.0,6.0
61.0,1.0,22.0,3.0,4700.0,210.0,0.0,40.0,1.0,6.0
35.0,1.0,1.0,5.0,4020.0,303.0,13.0,50.0,1.0,1.0
51.0,1.0,21.0,1.0,440.0,35.0,1.0,60.0,1.0,1.0
28.0,1.0,17.0,5.0,7150.0,6.0,16.0,40.0,1.0,1.0
58.0,2.0,20.0,1.0,5510.0,6.0,0.0,40.0,1.0,8.0
24.0,1.0,21.0,5.0,1021.0,48.0,0.0,60.0,1.0,6.0
43.0,1.0,16.0,5.0,9645.0,6.0,10.0,25.0,1.0,3.0
35.0,4.0,19.0,1.0,1450.0,15.0,0.0,40.0,1.0,1.0
23.0,1.0,15.0,5.0,9620.0,6.0,2.0,26.0,1.0,1.0
60.0,3.0,21.0,1.0,9122.0,6.0,0.0,60.0,1.0,1.0
40.0,1.0,16.0,1.0,6330.0,6.0,0.0,40.0,1.0,1.0
40.0,1.0,24.0,1.0,2001.0,72.0,0.0,3.0,2.0,1.0
38.0,2.0,22.0,1.0,420.0,6.0,0.0,40.0,2.0,1.0
63.0,6.0,22.0,5.0,1021.0,6.0,0.0,38.0,2.0,1.0
39.0,1.0,19.0,1.0,5740.0,6.0,0.0,40.0,2.0,1.0
23.0,2.0,21.0,1.0,2060.0,6.0,0.0,24.0,2.0,1.0
57.0,1.0,9.0,1.0,4030.0,303.0,0.0,40.0,2.0,8.0
30.0,1.0,15.0,5.0,9620.0,6.0,5.0,30.0,1.0,1.0
57.0,3.0,1.0,1.0,3602.0,303.0,0.0,20.0,2.0,1.0
51.0,1.0,20.0,5.0,4330.0,6.0,13.0,40.0,1.0,1.0
61.0,1.0,19.0,2.0,5400.0,6.0,11.0,40.0,2.0,1.0
51.0,1.0,18.0,1.0,220.0,6.0,0.0,30.0,2.0,1.0
42.0,1.0,17.0,1.0,20.0,6.0,0.0,60.0,1.0,9.0
39.0,1.0,19.0,1.0,9645.0,6.0,0.0,38.0,1.0,1.0
20.0,1.0,19.0,5.0,9620.0,41.0,2.0,25.0,1.0,1.0
34.0,1.0,18.0,1.0,9130.0,109.0,1.0,40.0,1.0,1.0
27.0,4.0,21.0,5.0,4700.0,6.0,2.0,40.0,2.0,6.0
27.0,1.0,19.0,1.0,3645.0,6.0,1.0,45.0,2.0,1.0
40.0,1.0,21.0,1.0,540.0,233.0,1.0,50.0,2.0,6.0
36.0,1.0,16.0,1.0,9142.0,313.0,0.0,40.0,1.0,1.0
19.0,1.0,16.0,5.0,9130.0,6.0,5.0,80.0,1.0,8.0
25.0,1.0,19.0,5.0,4720.0,6.0,2.0,30.0,2.0,8.0
67.0,6.0,16.0,1.0,220.0,6.0,1.0,50.0,1.0,1.0
55.0,1.0,21.0,1.0,1350.0,6.0,0.0,45.0,1.0,1.0
75.0,2.0,19.0,1.0,8610.0,26.0,0.0,40.0,1.0,1.0
54.0,4.0,22.0,5.0,2310.0,36.0,0.0,40.0,2.0,1.0
33.0,5.0,21.0,1.0,1320.0,6.0,0.0,40.0,1.0,1.0
24.0,1.0,20.0,5.0,4700.0,6.0,2.0,40.0,1.0,1.0
43.0,1.0,21.0,1.0,3050.0,233.0,1.0,50.0,1.0,6.0
26.0,1.0,21.0,5.0,1021.0,6.0,12.0,40.0,1.0,1.0
42.0,1.0,16.0,5.0,4710.0,6.0,2.0,40.0,1.0,1.0
57.0,7.0,21.0,1.0,4850.0,6.0,0.0,48.0,1.0,1.0
31.0,2.0,19.0,5.0,630.0,6.0,0.0,50.0,1.0,8.0
53.0,1.0,20.0,1.0,8225.0,247.0,0.0,40.0,2.0,6.0
19.0,1.0,18.0,1.0,5240.0,303.0,2.0,25.0,2.0,1.0
54.0,1.0,19.0,5.0,4030.0,15.0,6.0,20.0,2.0,7.0
58.0,1.0,14.0,1.0,8350.0,303.0,0.0,40.0,2.0,1.0
60.0,2.0,16.0,1.0,5120.0,6.0,0.0,30.0,2.0,1.0
50.0,1.0,12.0,5.0,6330.0,303.0,0.0,35.0,1.0,8.0
68.0,2.0,22.0,1.0,2040.0,8.0,0.0,40.0,1.0,1.0
49.0,3.0,21.0,5.0,9122.0,6.0,0.0,40.0,1.0,1.0
61.0,6.0,20.0,5.0,4760.0,56.0,4.0,30.0,2.0,1.0
50.0,1.0,9.0,1.0,8300.0,370.0,1.0,40.0,2.0,1.0
31.0,5.0,22.0,1.0,9030.0,30.0,1.0,45.0,1.0,1.0
49.0,1.0,21.0,1.0,3602.0,233.0,17.0,44.0,1.0,6.0
29.0,3.0,22.0,5.0,2013.0,6.0,12.0,50.0,2.0,1.0
68.0,7.0,9.0,1.0,5120.0,207.0,1.0,48.0,2.0,6.0
36.0,1.0,19.0,1.0,6260.0,6.0,0.0,40.0,1.0,8.0
31.0,1.0,23.0,1.0,1650.0,6.0,0.0,45.0,2.0,8.0
72.0,1.0,22.0,1.0,1006.0,53.0,1.0,46.0,1.0,1.0
70.0,1.0,16.0,1.0,7330.0,39.0,0.0,45.0,1.0,1.0
19.0,1.0,19.0,5.0,5240.0,6.0,2.0,4.0,2.0,2.0
24.0,1.0,21.0,5.0,5740.0,6.0,10.0,40.0,2.0,1.0
60.0,6.0,1.0,5.0,6515.0,312.0,0.0,20.0,1.0,1.0
75.0,7.0,21.0,1.0,120.0,6.0,0.0,40.0,1.0,1.0
52.0,3.0,9.0,1.0,3602.0,303.0,1.0,23.0,2.0,1.0
26.0,1.0,19.0,5.0,4720.0,6.0,2.0,30.0,1.0,1.0
69.0,7.0,22.0,1.0,940.0,6.0,0.0,40.0,1.0,3.0
19.0,1.0,19.0,5.0,4760.0,6.0,2.0,30.0,1.0,1.0
53.0,6.0,16.0,1.0,4700.0,247.0,1.0,50.0,2.0,6.0
52.0,1.0,22.0,4.0,120.0,207.0,10.0,24.0,1.0,6.0
58.0,1.0,22.0,1.0,4400.0,207.0,0.0,40.0,1.0,6.0
35.0,1.0,19.0,5.0,3603.0,207.0,11.0,40.0,1.0,6.0
61.0,7.0,19.0,1.0,2016.0,126.0,0.0,30.0,2.0,1.0
63.0,1.0,18.0,1.0,220.0,6.0,0.0,60.0,1.0,1.0
70.0,1.0,15.0,2.0,4020.0,233.0,17.0,84.0,2.0,6.0
58.0,1.0,19.0,4.0,4510.0,6.0,0.0,42.0,2.0,1.0
48.0,1.0,24.0,1.0,440.0,102.0,0.0,40.0,1.0,1.0
49.0,1.0,9.0,5.0,8320.0,303.0,0.0,40.0,1.0,1.0
34.0,1.0,19.0,1.0,51.0,6.0,0.0,45.0,1.0,1.0
31.0,3.0,21.0,5.0,565.0,6.0,13.0,40.0,2.0,1.0
42.0,1.0,22.0,1.0,410.0,312.0,1.0,40.0,2.0,1.0
42.0,6.0,9.0,5.0,2752.0,303.0,0.0,30.0,1.0,8.0
56.0,1.0,21.0,1.0,1530.0,303.0,0.0,60.0,1.0,8.0
22.0,2.0,21.0,5.0,5860.0,29.0,17.0,10.0,2.0,2.0
50.0,3.0,19.0,1.0,3870.0,6.0,0.0,56.0,1.0,1.0
43.0,3.0,21.0,5.0,2310.0,6.0,2.0,40.0,1.0,6.0
64.0,1.0,21.0,1.0,850.0,29.0,0.0,40.0,1.0,1.0
32.0,1.0,15.0,1.0,4760.0,6.0,0.0,20.0,2.0,1.0
40.0,2.0,18.0,1.0,735.0,53.0,1.0,40.0,2.0,2.0
31.0,4.0,19.0,5.0,2545.0,6.0,10.0,40.0,2.0,8.0
49.0,1.0,18.0,1.0,120.0,6.0,1.0,52.0,2.0,9.0
71.0,1.0,22.0,1.0,800.0,36.0,0.0,3.0,1.0,1.0
31.0,1.0,19.0,4.0,4510.0,6.0,0.0,52.0,2.0,1.0
35.0,2.0,16.0,1.0,5240.0,233.0,0.0,40.0,2.0,9.0
22.0,1.0,18.0,5.0,5740.0,6.0,2.0,20.0,2.0,1.0
55.0,6.0,16.0,5.0,6200.0,6.0,13.0,40.0,1.0,1.0
24.0,1.0,16.0,5.0,9645.0,6.0,2.0,40.0,1.0,1.0
66.0,1.0,19.0,3.0,310.0,42.0,13.0,45.0,1.0,1.0
57.0,2.0,21.0,1.0,705.0,6.0,0.0,48.0,1.0,1.0
22.0,2.0,19.0,5.0,5860.0,6.0,17.0,12.0,1.0,1.0
68.0,2.0,22.0,3.0,2205.0,26.0,0.0,15.0,1.0,2.0
36.0,1.0,21.0,1.0,4710.0,37.0,2.0,38.0,2.0,1.0
57.0,6.0,19.0,3.0,4750.0,48.0,13.0,30.0,2.0,1.0
47.0,1.0,22.0,1.0,1360.0,6.0,1.0,45.0,2.0,1.0
51.0,1.0,16.0,1.0,5110.0,6.0,1.0,40.0,2.0,2.0
26.0,1.0,18.0,1.0,5000.0,6.0,9.0,40.0,2.0,1.0
45.0,1.0,23.0,1.0,2100.0,6.0,1.0,40.0,2.0,1.0
30.0,1.0,18.0,5.0,4720.0,6.0,0.0,30.0,2.0,8.0
53.0,7.0,9.0,1.0,4720.0,207.0,6.0,40.0,2.0,6.0
24.0,1.0,18.0,5.0,3649.0,6.0,2.0,40.0,1.0,1.0
51.0,1.0,16.0,5.0,6600.0,303.0,0.0,40.0,1.0,8.0
33.0,1.0,18.0,1.0,5860.0,6.0,1.0,25.0,2.0,1.0
31.0,3.0,21.0,1.0,9620.0,6.0,0.0,40.0,2.0,2.0
43.0,1.0,21.0,1.0,440.0,6.0,1.0,40.0,1.0,1.0
39.0,6.0,9.0,1.0,4230.0,303.0,10.0,40.0,2.0,1.0
30.0,1.0,15.0,1.0,7750.0,6.0,1.0,40.0,1.0,1.0
21.0,1.0,18.0,5.0,5240.0,6.0,2.0,18.0,2.0,1.0
29.0,1.0,20.0,1.0,4840.0,6.0,1.0,40.0,2.0,1.0
59.0,2.0,19.0,5.0,3500.0,6.0,0.0,20.0,1.0,1.0
60.0,1.0,18.0,1.0,6230.0,17.0,1.0,50.0,1.0,9.0
65.0,1.0,19.0,3.0,4760.0,41.0,0.0,40.0,2.0,1.0
45.0,1.0,21.0,1.0,4700.0,162.0,0.0,40.0,1.0,9.0
35.0,1.0,16.0,5.0,6442.0,6.0,11.0,40.0,1.0,1.0
44.0,1.0,12.0,3.0,4200.0,303.0,13.0,40.0,2.0,8.0
23.0,1.0,21.0,5.0,1010.0,24.0,12.0,40.0,1.0,1.0
33.0,1.0,18.0,1.0,52.0,6.0,0.0,50.0,1.0,1.0
30.0,1.0,19.0,3.0,5740.0,6.0,0.0,40.0,2.0,1.0
51.0,1.0,21.0,4.0,310.0,25.0,0.0,60.0,1.0,1.0
20.0,1.0,16.0,5.0,4030.0,6.0,7.0,40.0,1.0,1.0
25.0,1.0,19.0,5.0,4110.0,6.0,11.0,40.0,1.0,1.0
18.0,1.0,19.0,5.0,5240.0,6.0,17.0,20.0,2.0,6.0
52.0,1.0,21.0,5.0,9130.0,6.0,2.0,50.0,2.0,1.0
37.0,2.0,21.0,1.0,440.0,233.0,1.0,40.0,1.0,6.0
20.0,1.0,19.0,5.0,4720.0,120.0,10.0,16.0,1.0,6.0
30.0,1.0,21.0,5.0,2145.0,6.0,0.0,40.0,2.0,9.0
57.0,1.0,16.0,3.0,7020.0,6.0,13.0,40.0,2.0,1.0
58.0,1.0,13.0,5.0,6442.0,6.0,0.0,15.0,1.0,1.0
59.0,1.0,21.0,5.0,4800.0,6.0,0.0,40.0,2.0,1.0
40.0,1.0,21.0,1.0,136.0,6.0,0.0,40.0,2.0,1.0
31.0,1.0,21.0,1.0,4850.0,245.0,1.0,40.0,2.0,6.0
38.0,1.0,19.0,1.0,810.0,6.0,0.0,50.0,2.0,1.0
56.0,1.0,21.0,1.0,705.0,6.0,0.0,40.0,1.0,1.0
47.0,1.0,23.0,5.0,2710.0,53.0,0.0,40.0,1.0,1.0
49.0,1.0,20.0,1.0,4010.0,213.0,1.0,40.0,1.0,1.0
36.0,1.0,22.0,1.0,110.0,210.0,0.0,50.0,1.0,6.0
38.0,4.0,21.0,4.0,1006.0,6.0,0.0,40.0,2.0,1.0
29.0,3.0,20.0,5.0,6442.0,6.0,2.0,50.0,1.0,8.0
32.0,1.0,15.0,5.0,4000.0,312.0,13.0,20.0,1.0,8.0
41.0,3.0,21.0,1.0,2320.0,2.0,0.0,50.0,1.0,1.0
37.0,1.0,19.0,1.0,120.0,312.0,1.0,45.0,2.0,1.0
21.0,1.0,20.0,5.0,1050.0,6.0,10.0,32.0,2.0,6.0
57.0,2.0,15.0,1.0,9645.0,303.0,0.0,34.0,2.0,1.0
39.0,1.0,22.0,1.0,3256.0,34.0,1.0,50.0,1.0,1.0
39.0,1.0,15.0,5.0,5120.0,6.0,12.0,20.0,2.0,1.0
28.0,1.0,22.0,1.0,1021.0,210.0,0.0,40.0,1.0,6.0
49.0,1.0,19.0,1.0,2920.0,6.0,0.0,40.0,1.0,1.0
31.0,1.0,20.0,1.0,3655.0,6.0,0.0,35.0,2.0,1.0
63.0,6.0,24.0,1.0,440.0,217.0,0.0,1.0,1.0,6.0
58.0,3.0,21.0,5.0,2310.0,6.0,0.0,18.0,1.0,1.0
45.0,1.0,9.0,4.0,8320.0,303.0,6.0,40.0,2.0,8.0
29.0,7.0,21.0,5.0,1600.0,6.0,0.0,40.0,1.0,1.0
58.0,4.0,18.0,1.0,5310.0,6.0,0.0,40.0,2.0,1.0
40.0,1.0,1.0,5.0,7720.0,247.0,0.0,40.0,2.0,6.0
53.0,1.0,21.0,1.0,20.0,34.0,1.0,40.0,2.0,1.0
38.0,1.0,22.0,5.0,9645.0,6.0,13.0,55.0,2.0,1.0
40.0,5.0,18.0,1.0,5550.0,17.0,1.0,55.0,1.0,1.0
40.0,1.0,19.0,1.0,20.0,6.0,0.0,40.0,1.0,1.0
35.0,1.0,22.0,1.0,3255.0,36.0,1.0,32.0,2.0,6.0
21.0,1.0,19.0,5.0,5820.0,6.0,17.0,20.0,2.0,1.0
35.0,4.0,21.0,5.0,1220.0,303.0,13.0,40.0,1.0,8.0
49.0,1.0,22.0,5.0,2840.0,11.0,0.0,40.0,1.0,2.0
61.0,4.0,24.0,3.0,2205.0,36.0,0.0,50.0,1.0,1.0
36.0,1.0,19.0,1.0,3500.0,303.0,0.0,36.0,2.0,8.0
23.0,1.0,19.0,5.0,5400.0,6.0,2.0,15.0,2.0,8.0
54.0,1.0,9.0,1.0,6005.0,303.0,12.0,48.0,1.0,1.0
47.0,1.0,9.0,4.0,9640.0,303.0,0.0,40.0,2.0,8.0
18.0,1.0,19.0,5.0,4760.0,6.0,2.0,20.0,2.0,1.0
63.0,6.0,16.0,1.0,8335.0,224.0,0.0,54.0,1.0,9.0
37.0,1.0,16.0,5.0,4110.0,6.0,0.0,30.0,2.0,1.0
17.0,1.0,14.0,5.0,4130.0,6.0,2.0,18.0,1.0,6.0
69.0,4.0,21.0,2.0,5710.0,207.0,8.0,35.0,2.0,6.0
65.0,7.0,21.0,1.0,6200.0,32.0,0.0,30.0,1.0,1.0
25.0,1.0,16.0,5.0,9620.0,313.0,10.0,40.0,1.0,8.0
22.0,1.0,19.0,1.0,4720.0,303.0,1.0,20.0,2.0,1.0
18.0,1.0,19.0,5.0,4600.0,6.0,2.0,12.0,2.0,1.0
19.0,1.0,19.0,5.0,4120.0,6.0,12.0,40.0,2.0,8.0
66.0,6.0,22.0,1.0,810.0,210.0,0.0,40.0,1.0,6.0
51.0,3.0,16.0,1.0,6765.0,6.0,0.0,40.0,1.0,1.0
25.0,3.0,21.0,5.0,3740.0,6.0,2.0,40.0,1.0,1.0
33.0,1.0,19.0,1.0,5320.0,6.0,1.0,25.0,2.0,1.0
58.0,5.0,19.0,2.0,5240.0,6.0,0.0,40.0,2.0,2.0
49.0,1.0,21.0,3.0,3725.0,6.0,0.0,52.0,1.0,1.0
44.0,1.0,17.0,1.0,4700.0,303.0,1.0,30.0,2.0,1.0
48.0,1.0,19.0,1.0,7905.0,6.0,0.0,41.0,1.0,3.0
26.0,1.0,16.0,1.0,6355.0,303.0,0.0,40.0,2.0,1.0
49.0,4.0,22.0,1.0,2205.0,6.0,1.0,40.0,1.0,1.0
56.0,1.0,17.0,1.0,4522.0,247.0,1.0,20.0,2.0,6.0
51.0,1.0,15.0,5.0,4850.0,6.0,2.0,20.0,1.0,1.0
44.0,1.0,23.0,1.0,2100.0,501.0,1.0,40.0,2.0,1.0
24.0,1.0,20.0,5.0,4965.0,6.0,0.0,35.0,1.0,1.0
25.0,1.0,19.0,5.0,4010.0,6.0,4.0,30.0,2.0,9.0
40.0,1.0,21.0,1.0,910.0,6.0,1.0,40.0,1.0,1.0
41.0,2.0,22.0,1.0,2310.0,6.0,1.0,40.0,2.0,1.0
25.0,2.0,20.0,1.0,2300.0,37.0,0.0,40.0,2.0,1.0
62.0,5.0,19.0,1.0,5550.0,6.0,0.0,40.0,1.0,1.0
37.0,1.0,21.0,1.0,335.0,6.0,1.0,43.0,2.0,1.0
19.0,1.0,16.0,5.0,3640.0,6.0,5.0,30.0,1.0,1.0
36.0,1.0,9.0,5.0,4720.0,303.0,0.0,30.0,2.0,1.0
65.0,3.0,17.0,2.0,3602.0,48.0,2.0,22.0,2.0,1.0
54.0,3.0,21.0,1.0,2310.0,6.0,1.0,50.0,2.0,1.0
58.0,1.0,16.0,1.0,440.0,247.0,0.0,48.0,1.0,6.0
46.0,1.0,19.0,5.0,8650.0,6.0,0.0,40.0,1.0,8.0
34.0,1.0,20.0,1.0,3255.0,6.0,1.0,40.0,1.0,6.0
58.0,3.0,21.0,5.0,3870.0,34.0,0.0,20.0,1.0,2.0
