AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P
48.0,4.0,12.0,4.0,2910.0,6.0,16.0,32.0,1.0,8.0
58.0,4.0,19.0,3.0,7220.0,6.0,0.0,40.0,1.0,1.0
18.0,1.0,18.0,5.0,4140.0,6.0,2.0,20.0,1.0,9.0
24.0,1.0,19.0,5.0,4020.0,6.0,4.0,40.0,1.0,1.0
43.0,4.0,22.0,3.0,2310.0,6.0,0.0,40.0,2.0,1.0
25.0,2.0,21.0,5.0,2016.0,6.0,0.0,38.0,2.0,1.0
25.0,1.0,10.0,5.0,4720.0,312.0,5.0,40.0,2.0,1.0
63.0,1.0,20.0,2.0,3255.0,6.0,0.0,44.0,2.0,1.0
46.0,1.0,18.0,1.0,4920.0,6.0,0.0,70.0,1.0,8.0
33.0,4.0,22.0,1.0,2180.0,12.0,1.0,40.0,1.0,1.0
46.0,1.0,21.0,1.0,800.0,247.0,1.0,40.0,2.0,6.0
40.0,5.0,20.0,1.0,9830.0,36.0,0.0,60.0,1.0,1.0
42.0,1.0,17.0,1.0,20.0,303.0,9.0,40.0,1.0,8.0
39.0,1.0,19.0,5.0,9050.0,26.0,0.0,50.0,1.0,2.0
33.0,1.0,24.0,5.0,1410.0,17.0,0.0,40.0,1.0,6.0
29.0,2.0,22.0,5.0,705.0,4.0,0.0,40.0,1.0,1.0
63.0,1.0,15.0,1.0,8130.0,303.0,0.0,40.0,1.0,8.0
43.0,2.0,19.0,3.0,5740.0,4.0,13.0,45.0,2.0,1.0
66.0,1.0,9.0,3.0,6050.0,303.0,0.0,54.0,2.0,1.0
40.0,1.0,22.0,1.0,750.0,210.0,1.0,40.0,1.0,6.0
31.0,1.0,19.0,1.0,3500.0,211.0,1.0,24.0,2.0,6.0
43.0,1.0,16.0,5.0,1520.0,6.0,2.0,60.0,1.0,1.0
36.0,1.0,19.0,1.0,4710.0,207.0,5.0,40.0,1.0,6.0
24.0,7.0,21.0,5.0,1970.0,6.0,12.0,30.0,2.0,6.0
83.0,1.0,21.0,1.0,1530.0,6.0,0.0,2.0,1.0,3.0
38.0,1.0,15.0,1.0,2002.0,303.0,1.0,35.0,2.0,8.0
46.0,1.0,8.0,3.0,8740.0,303.0,6.0,40.0,2.0,1.0
62.0,1.0,18.0,1.0,5240.0,51.0,1.0,25.0,2.0,2.0
61.0,1.0,21.0,1.0,4850.0,27.0,0.0,40.0,2.0,1.0
46.0,1.0,17.0,1.0,5860.0,6.0,1.0,40.0,1.0,1.0
54.0,1.0,19.0,3.0,5740.0,15.0,0.0,40.0,2.0,1.0
36.0,5.0,21.0,1.0,9800.0,23.0,0.0,40.0,1.0,9.0
18.0,1.0,16.0,5.0,4140.0,22.0,17.0,30.0,1.0,2.0
58.0,7.0,21.0,1.0,4920.0,6.0,0.0,40.0,2.0,1.0
24.0,1.0,20.0,5.0,7010.0,6.0,0.0,25.0,1.0,8.0
25.0,1.0,18.0,5.0,6230.0,6.0,13.0,40.0,1.0,9.0
42.0,1.0,12.0,1.0,6050.0,303.0,1.0,40.0,1.0,8.0
71.0,6.0,19.0,3.0,4940.0,6.0,0.0,20.0,2.0,1.0
44.0,1.0,9.0,5.0,4252.0,303.0,13.0,40.0,1.0,1.0
23.0,8.0,21.0,5.0,4251.0,6.0,2.0,32.0,1.0,1.0
17.0,1.0,14.0,5.0,4720.0,8.0,2.0,30.0,2.0,1.0
24.0,1.0,16.0,5.0,5240.0,6.0,2.0,40.0,1.0,1.0
39.0,1.0,21.0,1.0,850.0,6.0,0.0,45.0,2.0,1.0
24.0,1.0,16.0,5.0,4950.0,6.0,0.0,40.0,2.0,1.0
55.0,1.0,18.0,1.0,7840.0,6.0,1.0,24.0,2.0,1.0
28.0,1.0,18.0,1.0,1108.0,6.0,1.0,40.0,1.0,1.0
27.0,1.0,18.0,5.0,6200.0,6.0,2.0,50.0,1.0,1.0
63.0,2.0,24.0,3.0,3258.0,6.0,0.0,60.0,2.0,1.0
43.0,1.0,18.0,1.0,1021.0,48.0,0.0,43.0,1.0,8.0
18.0,1.0,16.0,5.0,4720.0,303.0,2.0,40.0,2.0,1.0
33.0,6.0,22.0,5.0,2700.0,362.0,0.0,40.0,1.0,1.0
74.0,6.0,19.0,1.0,5940.0,138.0,0.0,10.0,2.0,1.0
26.0,1.0,19.0,5.0,4020.0,6.0,2.0,40.0,1.0,1.0
30.0,1.0,22.0,1.0,1021.0,210.0,1.0,40.0,2.0,6.0
74.0,7.0,19.0,1.0,1545.0,508.0,0.0,50.0,1.0,6.0
50.0,1.0,21.0,1.0,1530.0,41.0,1.0,50.0,1.0,1.0
68.0,6.0,23.0,1.0,205.0,27.0,0.0,10.0,1.0,1.0
21.0,1.0,19.0,5.0,4760.0,303.0,10.0,20.0,2.0,8.0
68.0,7.0,16.0,1.0,630.0,303.0,1.0,15.0,2.0,1.0
22.0,1.0,19.0,5.0,4720.0,6.0,2.0,15.0,2.0,2.0
44.0,1.0,23.0,1.0,4720.0,303.0,0.0,35.0,2.0,1.0
56.0,1.0,19.0,1.0,4020.0,303.0,0.0,45.0,2.0,8.0
40.0,1.0,16.0,5.0,6050.0,303.0,5.0,40.0,1.0,8.0
47.0,3.0,17.0,3.0,7200.0,6.0,0.0,45.0,1.0,1.0
59.0,4.0,22.0,1.0,2310.0,6.0,1.0,40.0,2.0,1.0
24.0,1.0,16.0,1.0,4700.0,6.0,2.0,30.0,2.0,8.0
66.0,1.0,20.0,3.0,5740.0,303.0,0.0,15.0,2.0,1.0
24.0,1.0,16.0,5.0,5400.0,6.0,0.0,40.0,2.0,9.0
54.0,1.0,21.0,1.0,2710.0,17.0,1.0,45.0,2.0,1.0
27.0,1.0,15.0,1.0,7750.0,6.0,9.0,38.0,1.0,6.0
61.0,2.0,18.0,1.0,440.0,6.0,0.0,72.0,1.0,1.0
23.0,5.0,21.0,5.0,3740.0,41.0,3.0,40.0,1.0,1.0
28.0,1.0,20.0,5.0,6410.0,53.0,13.0,40.0,1.0,1.0
59.0,1.0,22.0,1.0,10.0,6.0,1.0,45.0,2.0,1.0
40.0,1.0,21.0,3.0,530.0,212.0,0.0,40.0,2.0,1.0
35.0,1.0,22.0,1.0,705.0,228.0,1.0,40.0,1.0,6.0
33.0,1.0,16.0,1.0,6410.0,303.0,1.0,40.0,1.0,1.0
50.0,1.0,16.0,1.0,5522.0,6.0,1.0,40.0,1.0,1.0
55.0,1.0,18.0,1.0,4760.0,6.0,1.0,20.0,2.0,1.0
50.0,2.0,24.0,1.0,2360.0,235.0,0.0,40.0,1.0,1.0
38.0,2.0,15.0,5.0,2006.0,6.0,0.0,5.0,1.0,1.0
61.0,3.0,21.0,1.0,2310.0,36.0,0.0,40.0,2.0,1.0
34.0,6.0,21.0,1.0,4435.0,6.0,1.0,50.0,2.0,1.0
56.0,1.0,15.0,1.0,6050.0,303.0,0.0,60.0,1.0,1.0
40.0,4.0,22.0,3.0,2014.0,6.0,13.0,50.0,1.0,8.0
38.0,6.0,19.0,1.0,3601.0,303.0,0.0,6.0,2.0,9.0
52.0,1.0,21.0,1.0,4830.0,6.0,1.0,28.0,2.0,6.0
63.0,6.0,20.0,5.0,2840.0,6.0,5.0,40.0,2.0,1.0
35.0,1.0,20.0,5.0,5920.0,207.0,0.0,40.0,1.0,6.0
21.0,1.0,19.0,5.0,3645.0,247.0,5.0,7.0,1.0,6.0
53.0,3.0,22.0,1.0,2002.0,6.0,0.0,36.0,2.0,1.0
64.0,6.0,22.0,1.0,205.0,41.0,1.0,60.0,1.0,1.0
50.0,5.0,22.0,1.0,705.0,6.0,1.0,40.0,1.0,1.0
60.0,3.0,19.0,3.0,3870.0,36.0,13.0,40.0,1.0,2.0
33.0,7.0,22.0,5.0,10.0,243.0,10.0,10.0,2.0,1.0
30.0,1.0,16.0,1.0,8140.0,303.0,0.0,60.0,1.0,1.0
46.0,1.0,21.0,1.0,2752.0,217.0,1.0,10.0,2.0,6.0
37.0,3.0,22.0,1.0,2310.0,6.0,0.0,40.0,2.0,9.0
29.0,4.0,21.0,5.0,5250.0,303.0,10.0,40.0,2.0,1.0
37.0,4.0,21.0,1.0,2310.0,6.0,1.0,10.0,1.0,1.0
32.0,1.0,16.0,5.0,4055.0,313.0,0.0,40.0,1.0,8.0
46.0,1.0,23.0,3.0,2320.0,6.0,0.0,36.0,1.0,1.0
21.0,1.0,19.0,5.0,5860.0,6.0,12.0,32.0,1.0,1.0
66.0,2.0,24.0,1.0,10.0,11.0,0.0,50.0,1.0,1.0
54.0,1.0,20.0,2.0,5000.0,6.0,6.0,40.0,1.0,1.0
30.0,1.0,21.0,5.0,3255.0,6.0,0.0,31.0,2.0,8.0
27.0,5.0,21.0,5.0,1970.0,6.0,2.0,40.0,2.0,6.0
59.0,2.0,24.0,1.0,5740.0,158.0,0.0,40.0,2.0,1.0
35.0,1.0,22.0,1.0,5120.0,164.0,1.0,40.0,2.0,1.0
41.0,1.0,15.0,1.0,8310.0,303.0,0.0,36.0,2.0,1.0
48.0,2.0,21.0,1.0,1010.0,6.0,1.0,38.0,1.0,2.0
18.0,1.0,18.0,5.0,9645.0,54.0,7.0,25.0,1.0,2.0
21.0,1.0,19.0,5.0,4110.0,6.0,2.0,25.0,2.0,1.0
71.0,2.0,24.0,1.0,1760.0,19.0,1.0,25.0,1.0,1.0
45.0,1.0,17.0,5.0,3603.0,25.0,12.0,40.0,2.0,1.0
36.0,6.0,19.0,4.0,2751.0,45.0,0.0,30.0,1.0,1.0
35.0,1.0,20.0,1.0,140.0,233.0,0.0,32.0,1.0,6.0
35.0,1.0,24.0,1.0,1021.0,110.0,0.0,50.0,1.0,1.0
59.0,1.0,23.0,3.0,3255.0,212.0,0.0,32.0,2.0,1.0
54.0,1.0,21.0,3.0,230.0,25.0,0.0,45.0,2.0,1.0
43.0,1.0,16.0,1.0,4110.0,247.0,1.0,40.0,2.0,6.0
51.0,6.0,22.0,1.0,4840.0,26.0,0.0,70.0,1.0,1.0
25.0,1.0,21.0,5.0,410.0,6.0,12.0,56.0,1.0,1.0
52.0,1.0,16.0,1.0,3930.0,17.0,1.0,40.0,1.0,2.0
63.0,1.0,22.0,1.0,4700.0,158.0,1.0,40.0,2.0,1.0
31.0,1.0,19.0,1.0,440.0,501.0,0.0,45.0,1.0,1.0
36.0,4.0,19.0,1.0,4220.0,6.0,0.0,40.0,1.0,1.0
26.0,1.0,19.0,5.0,4720.0,6.0,2.0,20.0,1.0,1.0
52.0,1.0,22.0,2.0,3640.0,160.0,0.0,40.0,2.0,1.0
59.0,1.0,16.0,4.0,6260.0,303.0,10.0,40.0,1.0,1.0
59.0,1.0,16.0,1.0,5860.0,6.0,1.0,40.0,2.0,1.0
23.0,1.0,16.0,5.0,7420.0,6.0,0.0,40.0,1.0,1.0
41.0,5.0,19.0,1.0,5000.0,313.0,0.0,50.0,1.0,8.0
75.0,7.0,21.0,1.0,5000.0,41.0,0.0,40.0,2.0,1.0
58.0,2.0,21.0,3.0,3255.0,6.0,0.0,72.0,2.0,1.0
50.0,6.0,21.0,1.0,4840.0,6.0,1.0,40.0,1.0,8.0
47.0,1.0,16.0,5.0,3602.0,6.0,0.0,25.0,2.0,2.0
60.0,6.0,21.0,1.0,2640.0,6.0,0.0,2.0,2.0,1.0
53.0,1.0,9.0,1.0,220.0,313.0,0.0,40.0,1.0,1.0
47.0,1.0,16.0,1.0,4510.0,6.0,1.0,60.0,1.0,1.0
55.0,1.0,22.0,1.0,1320.0,6.0,1.0,40.0,1.0,1.0
36.0,1.0,22.0,5.0,1305.0,240.0,0.0,40.0,2.0,6.0
45.0,1.0,21.0,1.0,4700.0,6.0,1.0,40.0,1.0,1.0
33.0,3.0,18.0,5.0,3655.0,6.0,5.0,40.0,2.0,6.0
49.0,1.0,22.0,3.0,705.0,6.0,0.0,45.0,2.0,1.0
57.0,1.0,5.0,2.0,9620.0,312.0,0.0,40.0,1.0,1.0
65.0,1.0,19.0,1.0,2640.0,6.0,0.0,5.0,2.0,1.0
18.0,6.0,15.0,5.0,4251.0,6.0,4.0,40.0,1.0,1.0
43.0,3.0,19.0,1.0,5521.0,6.0,1.0,50.0,1.0,1.0
44.0,1.0,20.0,1.0,7700.0,6.0,0.0,45.0,1.0,1.0
62.0,1.0,19.0,1.0,9130.0,6.0,1.0,60.0,1.0,1.0
28.0,1.0,21.0,5.0,4840.0,6.0,0.0,45.0,1.0,1.0
77.0,6.0,15.0,1.0,7150.0,6.0,1.0,40.0,1.0,1.0
19.0,1.0,19.0,5.0,4720.0,41.0,17.0,8.0,1.0,1.0
60.0,1.0,16.0,1.0,4521.0,6.0,1.0,30.0,2.0,1.0
42.0,1.0,17.0,3.0,410.0,6.0,0.0,40.0,2.0,8.0
56.0,1.0,18.0,1.0,860.0,233.0,1.0,40.0,2.0,6.0
52.0,1.0,19.0,1.0,4700.0,6.0,0.0,40.0,2.0,1.0
28.0,7.0,22.0,1.0,440.0,6.0,0.0,40.0,1.0,6.0
58.0,6.0,16.0,3.0,350.0,32.0,15.0,50.0,2.0,1.0
58.0,2.0,20.0,1.0,5940.0,6.0,0.0,23.0,2.0,1.0
58.0,3.0,18.0,4.0,7340.0,6.0,0.0,21.0,1.0,1.0
70.0,1.0,16.0,1.0,4521.0,247.0,1.0,25.0,2.0,6.0
34.0,1.0,21.0,5.0,3603.0,233.0,12.0,40.0,1.0,6.0
42.0,1.0,7.0,5.0,6050.0,303.0,0.0,60.0,1.0,8.0
34.0,1.0,21.0,1.0,910.0,6.0,0.0,40.0,2.0,1.0
25.0,1.0,21.0,5.0,2640.0,12.0,12.0,40.0,2.0,6.0
29.0,6.0,21.0,5.0,4760.0,6.0,0.0,45.0,2.0,1.0
55.0,1.0,13.0,4.0,4700.0,6.0,0.0,38.0,2.0,1.0
59.0,5.0,1.0,1.0,5560.0,233.0,0.0,55.0,1.0,6.0
30.0,1.0,19.0,5.0,140.0,6.0,0.0,50.0,1.0,8.0
27.0,6.0,16.0,5.0,4230.0,6.0,2.0,4.0,2.0,1.0
17.0,1.0,16.0,5.0,5240.0,6.0,2.0,22.0,2.0,1.0
84.0,1.0,1.0,2.0,4710.0,128.0,0.0,30.0,2.0,1.0
45.0,1.0,13.0,3.0,6260.0,6.0,13.0,7.0,1.0,1.0
48.0,1.0,16.0,1.0,9620.0,303.0,1.0,40.0,2.0,8.0
62.0,3.0,21.0,1.0,3802.0,6.0,0.0,20.0,1.0,1.0
70.0,1.0,21.0,1.0,6260.0,301.0,1.0,20.0,1.0,1.0
34.0,1.0,22.0,4.0,3150.0,6.0,2.0,40.0,2.0,1.0
48.0,6.0,22.0,3.0,710.0,20.0,0.0,35.0,2.0,1.0
50.0,1.0,23.0,1.0,3050.0,247.0,1.0,32.0,1.0,6.0
26.0,5.0,19.0,5.0,7340.0,47.0,17.0,80.0,1.0,2.0
62.0,2.0,21.0,1.0,4710.0,6.0,0.0,71.0,1.0,1.0
51.0,1.0,21.0,1.0,120.0,9.0,0.0,50.0,1.0,1.0
40.0,1.0,20.0,1.0,800.0,2.0,1.0,36.0,2.0,6.0
30.0,1.0,20.0,5.0,700.0,6.0,12.0,40.0,2.0,9.0
51.0,6.0,17.0,1.0,600.0,360.0,1.0,20.0,1.0,1.0
34.0,1.0,16.0,1.0,4720.0,303.0,1.0,40.0,2.0,1.0
54.0,1.0,19.0,1.0,5610.0,6.0,1.0,60.0,1.0,9.0
39.0,6.0,1.0,1.0,4700.0,6.0,1.0,40.0,2.0,3.0
25.0,1.0,22.0,5.0,1021.0,207.0,12.0,40.0,2.0,6.0
34.0,4.0,22.0,5.0,2205.0,31.0,0.0,50.0,2.0,1.0
76.0,1.0,21.0,1.0,4760.0,231.0,6.0,10.0,1.0,6.0
49.0,1.0,21.0,1.0,9005.0,53.0,1.0,50.0,1.0,1.0
32.0,1.0,22.0,1.0,5000.0,6.0,0.0,40.0,1.0,8.0
62.0,6.0,14.0,1.0,5120.0,6.0,0.0,40.0,2.0,1.0
56.0,1.0,16.0,1.0,4710.0,30.0,0.0,40.0,2.0,1.0
35.0,1.0,22.0,5.0,2600.0,25.0,0.0,45.0,1.0,1.0
26.0,2.0,20.0,5.0,3323.0,6.0,2.0,38.0,1.0,1.0
34.0,6.0,21.0,1.0,2640.0,6.0,1.0,20.0,2.0,9.0
49.0,1.0,20.0,1.0,4400.0,247.0,0.0,25.0,1.0,6.0
29.0,1.0,21.0,5.0,51.0,6.0,0.0,60.0,1.0,1.0
40.0,6.0,16.0,5.0,4230.0,128.0,13.0,20.0,2.0,1.0
24.0,3.0,21.0,5.0,2545.0,6.0,2.0,30.0,1.0,8.0
53.0,1.0,19.0,1.0,4600.0,6.0,1.0,6.0,2.0,1.0
22.0,1.0,21.0,5.0,4020.0,6.0,2.0,40.0,1.0,1.0
44.0,1.0,19.0,1.0,540.0,508.0,1.0,40.0,2.0,7.0
19.0,1.0,17.0,5.0,8650.0,6.0,0.0,40.0,1.0,9.0
66.0,1.0,16.0,1.0,4140.0,312.0,0.0,35.0,1.0,9.0
22.0,1.0,21.0,5.0,4760.0,6.0,2.0,30.0,2.0,1.0
48.0,1.0,21.0,1.0,3602.0,233.0,1.0,36.0,2.0,6.0
38.0,7.0,21.0,1.0,410.0,6.0,0.0,50.0,1.0,1.0
64.0,1.0,24.0,3.0,220.0,6.0,0.0,40.0,1.0,1.0
36.0,1.0,21.0,5.0,5510.0,48.0,11.0,25.0,1.0,1.0
62.0,1.0,21.0,1.0,4850.0,6.0,1.0,55.0,1.0,1.0
53.0,4.0,18.0,1.0,2330.0,27.0,0.0,30.0,2.0,1.0
26.0,1.0,16.0,1.0,4700.0,6.0,2.0,35.0,2.0,1.0
65.0,1.0,1.0,1.0,8225.0,303.0,0.0,40.0,1.0,1.0
60.0,3.0,19.0,1.0,4220.0,1.0,1.0,48.0,2.0,1.0
35.0,7.0,22.0,5.0,10.0,17.0,0.0,60.0,1.0,1.0
22.0,1.0,19.0,5.0,3422.0,6.0,0.0,25.0,2.0,1.0
28.0,1.0,17.0,5.0,500.0,6.0,12.0,40.0,1.0,1.0
58.0,1.0,21.0,1.0,4230.0,233.0,1.0,40.0,2.0,6.0
48.0,1.0,16.0,1.0,7700.0,6.0,0.0,40.0,1.0,1.0
62.0,1.0,17.0,1.0,4220.0,6.0,1.0,40.0,1.0,9.0
42.0,1.0,15.0,1.0,4110.0,207.0,1.0,50.0,2.0,6.0
65.0,1.0,21.0,1.0,565.0,6.0,0.0,40.0,1.0,1.0
35.0,1.0,19.0,1.0,440.0,6.0,1.0,55.0,1.0,1.0
46.0,1.0,17.0,1.0,5110.0,303.0,1.0,40.0,2.0,1.0
24.0,2.0,21.0,5.0,2545.0,207.0,17.0,20.0,2.0,6.0
20.0,1.0,19.0,5.0,4720.0,17.0,12.0,16.0,2.0,1.0
39.0,1.0,20.0,5.0,7700.0,6.0,0.0,45.0,1.0,2.0
38.0,1.0,22.0,1.0,3245.0,17.0,1.0,32.0,2.0,1.0
58.0,4.0,22.0,1.0,2205.0,6.0,0.0,40.0,2.0,1.0
58.0,1.0,16.0,1.0,8990.0,303.0,0.0,55.0,1.0,1.0
66.0,8.0,24.0,2.0,1010.0,47.0,0.0,5.0,1.0,1.0
34.0,6.0,17.0,5.0,310.0,303.0,0.0,55.0,2.0,1.0
62.0,1.0,21.0,3.0,4760.0,6.0,0.0,50.0,1.0,1.0
57.0,1.0,19.0,1.0,6230.0,2.0,1.0,60.0,1.0,9.0
48.0,1.0,21.0,5.0,5240.0,214.0,12.0,65.0,2.0,9.0
40.0,1.0,9.0,1.0,4020.0,303.0,1.0,40.0,1.0,1.0
60.0,1.0,21.0,1.0,4850.0,6.0,0.0,40.0,2.0,1.0
47.0,1.0,21.0,1.0,4600.0,303.0,1.0,3.0,2.0,1.0
59.0,6.0,22.0,5.0,410.0,6.0,0.0,12.0,1.0,1.0
46.0,1.0,19.0,3.0,7200.0,6.0,13.0,24.0,1.0,1.0
54.0,1.0,18.0,3.0,9130.0,29.0,0.0,40.0,1.0,1.0
35.0,1.0,15.0,5.0,4020.0,303.0,12.0,48.0,1.0,8.0
44.0,1.0,19.0,1.0,440.0,6.0,1.0,40.0,1.0,1.0
30.0,1.0,22.0,5.0,5860.0,6.0,2.0,50.0,1.0,6.0
56.0,1.0,16.0,1.0,9130.0,312.0,1.0,40.0,1.0,8.0
73.0,6.0,18.0,1.0,7010.0,224.0,0.0,10.0,1.0,1.0
21.0,1.0,19.0,5.0,5820.0,6.0,17.0,38.0,2.0,8.0
34.0,1.0,16.0,5.0,4850.0,303.0,0.0,40.0,1.0,8.0
59.0,1.0,16.0,1.0,9130.0,6.0,1.0,40.0,1.0,1.0
34.0,1.0,21.0,5.0,2205.0,22.0,0.0,30.0,1.0,1.0
54.0,2.0,21.0,1.0,2040.0,6.0,0.0,50.0,1.0,1.0
36.0,1.0,22.0,5.0,1021.0,39.0,0.0,40.0,1.0,1.0
37.0,1.0,21.0,2.0,2145.0,6.0,0.0,40.0,2.0,1.0
54.0,1.0,17.0,1.0,440.0,8.0,0.0,50.0,1.0,1.0
57.0,1.0,18.0,1.0,440.0,6.0,0.0,60.0,1.0,1.0
26.0,2.0,16.0,1.0,6230.0,303.0,0.0,35.0,1.0,1.0
40.0,1.0,19.0,1.0,4010.0,6.0,0.0,40.0,1.0,1.0
52.0,1.0,21.0,1.0,9645.0,364.0,1.0,32.0,2.0,1.0
47.0,1.0,16.0,1.0,4760.0,212.0,0.0,20.0,2.0,1.0
35.0,3.0,21.0,1.0,2205.0,27.0,1.0,40.0,1.0,9.0
71.0,1.0,21.0,1.0,9620.0,217.0,0.0,30.0,2.0,6.0
38.0,5.0,21.0,1.0,5240.0,6.0,0.0,42.0,1.0,1.0
20.0,1.0,8.0,5.0,4020.0,313.0,0.0,38.0,1.0,8.0
53.0,6.0,16.0,1.0,440.0,6.0,0.0,40.0,1.0,1.0
22.0,1.0,17.0,5.0,9620.0,6.0,17.0,40.0,1.0,1.0
47.0,3.0,17.0,5.0,6730.0,416.0,0.0,40.0,1.0,2.0
19.0,1.0,16.0,5.0,4020.0,6.0,2.0,20.0,1.0,1.0
49.0,1.0,12.0,1.0,8650.0,303.0,0.0,50.0,1.0,1.0
71.0,6.0,23.0,1.0,3090.0,6.0,0.0,30.0,1.0,1.0
24.0,1.0,21.0,5.0,845.0,36.0,12.0,45.0,1.0,1.0
49.0,1.0,1.0,1.0,4251.0,303.0,1.0,30.0,1.0,8.0
47.0,6.0,16.0,1.0,8350.0,303.0,0.0,40.0,1.0,8.0
36.0,1.0,18.0,1.0,3500.0,6.0,0.0,38.0,2.0,8.0
60.0,1.0,16.0,3.0,4720.0,301.0,13.0,40.0,1.0,1.0
46.0,1.0,19.0,4.0,4760.0,6.0,2.0,40.0,2.0,1.0
27.0,1.0,19.0,5.0,3645.0,6.0,0.0,40.0,2.0,6.0
22.0,5.0,21.0,5.0,5550.0,37.0,17.0,40.0,2.0,1.0
26.0,1.0,21.0,5.0,4030.0,301.0,0.0,38.0,2.0,1.0
34.0,1.0,21.0,1.0,2310.0,6.0,0.0,25.0,1.0,1.0
26.0,1.0,19.0,1.0,350.0,6.0,1.0,32.0,2.0,1.0
40.0,3.0,16.0,5.0,7210.0,247.0,13.0,40.0,1.0,6.0
45.0,1.0,16.0,1.0,5860.0,247.0,1.0,40.0,2.0,6.0
18.0,2.0,16.0,5.0,4760.0,53.0,2.0,28.0,2.0,1.0
65.0,1.0,16.0,5.0,7330.0,303.0,0.0,40.0,1.0,8.0
28.0,6.0,12.0,5.0,6260.0,303.0,12.0,35.0,1.0,8.0
39.0,1.0,21.0,1.0,20.0,19.0,0.0,50.0,1.0,6.0
68.0,1.0,21.0,1.0,1410.0,6.0,0.0,50.0,1.0,1.0
22.0,1.0,13.0,5.0,9645.0,6.0,4.0,30.0,1.0,1.0
29.0,1.0,20.0,1.0,4700.0,6.0,0.0,44.0,1.0,1.0
36.0,3.0,21.0,5.0,5860.0,6.0,0.0,40.0,2.0,2.0
54.0,1.0,21.0,1.0,2310.0,233.0,1.0,32.0,2.0,6.0
32.0,1.0,22.0,5.0,705.0,6.0,0.0,40.0,1.0,1.0
26.0,1.0,21.0,1.0,800.0,6.0,2.0,40.0,2.0,3.0
60.0,1.0,6.0,1.0,6825.0,6.0,0.0,40.0,1.0,1.0
27.0,5.0,16.0,5.0,7100.0,10.0,17.0,68.0,1.0,1.0
58.0,1.0,21.0,1.0,440.0,209.0,1.0,40.0,2.0,6.0
58.0,1.0,20.0,1.0,3255.0,31.0,0.0,30.0,2.0,1.0
37.0,1.0,22.0,1.0,1021.0,210.0,1.0,40.0,1.0,6.0
47.0,4.0,16.0,1.0,6050.0,313.0,1.0,40.0,1.0,1.0
29.0,3.0,22.0,1.0,2001.0,6.0,0.0,50.0,2.0,1.0
19.0,1.0,16.0,5.0,5240.0,6.0,2.0,40.0,2.0,8.0
37.0,1.0,22.0,1.0,120.0,240.0,0.0,40.0,1.0,6.0
48.0,1.0,1.0,3.0,8990.0,206.0,0.0,25.0,2.0,6.0
25.0,1.0,16.0,1.0,9720.0,6.0,2.0,40.0,1.0,8.0
48.0,1.0,17.0,1.0,7750.0,247.0,1.0,40.0,2.0,6.0
57.0,2.0,16.0,1.0,2360.0,6.0,1.0,40.0,2.0,1.0
53.0,1.0,16.0,5.0,2632.0,207.0,0.0,40.0,2.0,6.0
54.0,1.0,16.0,5.0,2025.0,6.0,12.0,50.0,2.0,8.0
30.0,1.0,16.0,5.0,900.0,6.0,0.0,40.0,2.0,8.0
25.0,1.0,21.0,5.0,3647.0,6.0,5.0,40.0,1.0,1.0
49.0,7.0,19.0,1.0,2752.0,48.0,1.0,32.0,2.0,2.0
39.0,1.0,21.0,1.0,10.0,15.0,1.0,50.0,1.0,1.0
35.0,1.0,24.0,5.0,1021.0,207.0,0.0,40.0,1.0,6.0
53.0,3.0,21.0,1.0,2300.0,6.0,0.0,50.0,2.0,1.0
33.0,1.0,21.0,5.0,4700.0,6.0,0.0,40.0,2.0,8.0
35.0,1.0,16.0,1.0,9645.0,6.0,2.0,40.0,1.0,1.0
44.0,1.0,16.0,3.0,5610.0,6.0,0.0,50.0,1.0,1.0
46.0,1.0,21.0,3.0,4700.0,34.0,0.0,50.0,2.0,1.0
49.0,6.0,21.0,3.0,8465.0,17.0,13.0,20.0,2.0,1.0
38.0,6.0,16.0,4.0,4510.0,303.0,0.0,50.0,2.0,1.0
43.0,1.0,19.0,5.0,6130.0,303.0,15.0,40.0,1.0,1.0
21.0,6.0,20.0,5.0,4330.0,6.0,2.0,50.0,1.0,1.0
65.0,1.0,12.0,1.0,4251.0,303.0,10.0,40.0,1.0,1.0
28.0,3.0,21.0,1.0,2310.0,6.0,9.0,35.0,2.0,1.0
23.0,1.0,16.0,5.0,5240.0,303.0,5.0,38.0,1.0,1.0
44.0,6.0,10.0,1.0,4230.0,303.0,1.0,6.0,2.0,8.0
63.0,1.0,19.0,3.0,8030.0,6.0,0.0,50.0,1.0,1.0
22.0,7.0,16.0,5.0,4210.0,6.0,5.0,20.0,1.0,1.0
69.0,1.0,21.0,3.0,1760.0,233.0,0.0,40.0,2.0,6.0
60.0,1.0,19.0,1.0,8990.0,303.0,0.0,40.0,1.0,8.0
57.0,1.0,20.0,5.0,3255.0,6.0,0.0,36.0,2.0,2.0
33.0,1.0,21.0,5.0,735.0,6.0,0.0,45.0,2.0,6.0
44.0,4.0,21.0,5.0,2310.0,6.0,0.0,50.0,1.0,8.0
27.0,2.0,22.0,1.0,2002.0,303.0,1.0,30.0,1.0,1.0
45.0,1.0,16.0,1.0,4700.0,247.0,1.0,35.0,2.0,9.0
32.0,1.0,21.0,1.0,6200.0,301.0,0.0,40.0,1.0,6.0
