AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P
40.0,1.0,17.0,3.0,4000.0,303.0,0.0,16.0,2.0,1.0
63.0,6.0,21.0,3.0,6442.0,6.0,0.0,20.0,1.0,1.0
43.0,1.0,21.0,1.0,3256.0,4.0,1.0,40.0,2.0,1.0
34.0,6.0,11.0,5.0,6260.0,303.0,0.0,45.0,1.0,1.0
44.0,1.0,21.0,1.0,1065.0,207.0,1.0,40.0,1.0,6.0
43.0,1.0,20.0,1.0,540.0,6.0,0.0,40.0,1.0,1.0
63.0,6.0,21.0,1.0,4700.0,217.0,0.0,15.0,1.0,6.0
66.0,1.0,22.0,1.0,800.0,26.0,0.0,55.0,1.0,1.0
23.0,1.0,19.0,5.0,5240.0,6.0,2.0,10.0,2.0,1.0
46.0,3.0,22.0,5.0,2310.0,247.0,0.0,40.0,1.0,9.0
24.0,1.0,21.0,5.0,940.0,27.0,0.0,45.0,2.0,1.0
67.0,1.0,16.0,1.0,9645.0,4.0,1.0,16.0,2.0,8.0
27.0,1.0,13.0,1.0,4700.0,6.0,16.0,54.0,2.0,1.0
46.0,7.0,23.0,1.0,3090.0,217.0,1.0,50.0,1.0,6.0
33.0,5.0,21.0,1.0,300.0,6.0,0.0,40.0,1.0,6.0
42.0,3.0,19.0,3.0,4130.0,303.0,13.0,20.0,2.0,8.0
41.0,1.0,16.0,5.0,9130.0,6.0,0.0,50.0,1.0,1.0
19.0,6.0,18.0,5.0,4435.0,17.0,2.0,20.0,2.0,1.0
36.0,2.0,13.0,5.0,4600.0,303.0,2.0,6.0,2.0,8.0
33.0,1.0,19.0,1.0,5110.0,12.0,1.0,38.0,2.0,1.0
49.0,3.0,21.0,1.0,1360.0,209.0,1.0,40.0,2.0,6.0
39.0,6.0,19.0,1.0,4510.0,6.0,9.0,30.0,2.0,9.0
32.0,7.0,22.0,5.0,440.0,34.0,0.0,25.0,1.0,1.0
66.0,1.0,20.0,3.0,2145.0,36.0,0.0,40.0,2.0,1.0
45.0,1.0,1.0,1.0,6442.0,303.0,0.0,40.0,1.0,1.0
21.0,1.0,16.0,5.0,6230.0,6.0,13.0,40.0,1.0,8.0
43.0,6.0,21.0,1.0,8740.0,6.0,0.0,15.0,1.0,1.0
27.0,1.0,16.0,5.0,5410.0,6.0,12.0,40.0,2.0,2.0
41.0,4.0,21.0,1.0,2310.0,6.0,1.0,40.0,2.0,1.0
48.0,6.0,14.0,1.0,4600.0,6.0,1.0,60.0,2.0,1.0
42.0,1.0,16.0,5.0,140.0,49.0,15.0,55.0,1.0,1.0
41.0,1.0,21.0,1.0,1360.0,6.0,1.0,45.0,2.0,1.0
56.0,1.0,15.0,1.0,7750.0,247.0,10.0,54.0,1.0,6.0
62.0,1.0,21.0,1.0,3255.0,17.0,0.0,32.0,2.0,1.0
45.0,1.0,19.0,1.0,2555.0,53.0,1.0,40.0,2.0,1.0
42.0,7.0,18.0,1.0,4920.0,17.0,1.0,40.0,2.0,1.0
68.0,1.0,1.0,1.0,4655.0,247.0,0.0,32.0,1.0,6.0
44.0,2.0,22.0,1.0,1106.0,120.0,0.0,45.0,1.0,1.0
44.0,1.0,16.0,1.0,5240.0,6.0,0.0,50.0,1.0,1.0
49.0,1.0,16.0,4.0,4220.0,6.0,7.0,40.0,1.0,1.0
49.0,1.0,21.0,5.0,440.0,6.0,0.0,50.0,2.0,1.0
53.0,6.0,21.0,1.0,2014.0,35.0,1.0,4.0,2.0,1.0
25.0,1.0,21.0,5.0,5040.0,6.0,2.0,16.0,2.0,1.0
33.0,1.0,22.0,1.0,2320.0,6.0,1.0,40.0,1.0,1.0
57.0,3.0,19.0,1.0,230.0,6.0,1.0,40.0,2.0,1.0
42.0,1.0,18.0,5.0,7010.0,240.0,0.0,40.0,1.0,6.0
31.0,1.0,21.0,1.0,2350.0,9.0,0.0,20.0,1.0,1.0
25.0,2.0,17.0,5.0,4720.0,231.0,5.0,6.0,2.0,6.0
77.0,6.0,21.0,1.0,2016.0,6.0,0.0,4.0,1.0,1.0
47.0,1.0,19.0,5.0,1108.0,217.0,0.0,40.0,1.0,6.0
28.0,1.0,22.0,5.0,1021.0,6.0,13.0,40.0,1.0,6.0
41.0,1.0,16.0,1.0,4030.0,303.0,10.0,40.0,2.0,1.0
58.0,3.0,22.0,1.0,1220.0,17.0,0.0,40.0,1.0,1.0
33.0,1.0,21.0,1.0,2600.0,6.0,1.0,40.0,2.0,1.0
22.0,1.0,18.0,5.0,3930.0,6.0,13.0,40.0,1.0,8.0
47.0,4.0,24.0,1.0,2205.0,1.0,0.0,40.0,1.0,1.0
31.0,5.0,21.0,1.0,9800.0,18.0,0.0,50.0,1.0,1.0
19.0,5.0,18.0,5.0,9825.0,1.0,17.0,55.0,1.0,1.0
56.0,1.0,19.0,1.0,2360.0,23.0,1.0,30.0,2.0,1.0
65.0,1.0,19.0,3.0,1021.0,212.0,0.0,40.0,1.0,1.0
44.0,1.0,20.0,1.0,3255.0,6.0,1.0,50.0,2.0,1.0
19.0,1.0,16.0,5.0,7340.0,6.0,2.0,40.0,1.0,1.0
52.0,4.0,17.0,4.0,3601.0,6.0,0.0,10.0,2.0,1.0
46.0,4.0,16.0,1.0,4435.0,6.0,16.0,35.0,1.0,2.0
46.0,3.0,16.0,4.0,3602.0,6.0,2.0,27.0,2.0,1.0
36.0,1.0,22.0,1.0,2640.0,210.0,1.0,40.0,1.0,6.0
33.0,7.0,19.0,1.0,9142.0,243.0,0.0,40.0,1.0,9.0
38.0,1.0,20.0,5.0,5000.0,6.0,0.0,45.0,2.0,1.0
37.0,3.0,19.0,3.0,3603.0,10.0,2.0,44.0,2.0,1.0
65.0,1.0,1.0,3.0,5240.0,303.0,0.0,46.0,2.0,1.0
28.0,3.0,16.0,5.0,4110.0,4.0,11.0,40.0,1.0,3.0
60.0,1.0,19.0,1.0,110.0,39.0,1.0,40.0,1.0,1.0
47.0,3.0,20.0,1.0,2145.0,30.0,1.0,40.0,2.0,1.0
50.0,1.0,21.0,1.0,4120.0,211.0,1.0,40.0,2.0,6.0
62.0,2.0,16.0,1.0,5240.0,26.0,1.0,40.0,1.0,2.0
59.0,7.0,21.0,1.0,220.0,6.0,1.0,50.0,1.0,2.0
61.0,7.0,16.0,1.0,3930.0,231.0,0.0,80.0,1.0,6.0
33.0,1.0,19.0,5.0,4760.0,6.0,2.0,40.0,2.0,2.0
30.0,2.0,21.0,5.0,800.0,6.0,0.0,42.0,1.0,6.0
40.0,4.0,22.0,1.0,2310.0,303.0,0.0,50.0,1.0,1.0
33.0,1.0,15.0,1.0,8740.0,212.0,1.0,44.0,2.0,1.0
49.0,1.0,19.0,1.0,8140.0,6.0,1.0,40.0,1.0,1.0
42.0,1.0,11.0,5.0,4020.0,303.0,11.0,30.0,1.0,8.0
40.0,1.0,21.0,3.0,9130.0,6.0,0.0,40.0,2.0,1.0
28.0,1.0,22.0,5.0,3150.0,6.0,2.0,40.0,2.0,6.0
22.0,2.0,21.0,5.0,2310.0,6.0,2.0,20.0,2.0,1.0
43.0,1.0,19.0,1.0,1970.0,315.0,0.0,40.0,1.0,8.0
21.0,1.0,16.0,5.0,3930.0,6.0,2.0,40.0,1.0,8.0
53.0,6.0,22.0,5.0,4510.0,6.0,0.0,30.0,2.0,9.0
40.0,5.0,21.0,1.0,9030.0,39.0,1.0,40.0,1.0,1.0
39.0,1.0,21.0,1.0,1022.0,16.0,1.0,60.0,1.0,1.0
21.0,3.0,19.0,5.0,3960.0,6.0,2.0,15.0,2.0,1.0
37.0,1.0,16.0,1.0,5100.0,6.0,0.0,30.0,2.0,1.0
29.0,1.0,22.0,5.0,1006.0,229.0,0.0,40.0,1.0,6.0
26.0,2.0,21.0,1.0,2435.0,18.0,0.0,10.0,2.0,1.0
42.0,3.0,22.0,5.0,2014.0,6.0,2.0,40.0,1.0,2.0
52.0,2.0,21.0,1.0,2060.0,6.0,1.0,40.0,2.0,1.0
33.0,6.0,21.0,5.0,440.0,6.0,12.0,40.0,1.0,6.0
55.0,5.0,23.0,5.0,1640.0,23.0,0.0,45.0,1.0,1.0
19.0,1.0,18.0,5.0,7800.0,6.0,7.0,35.0,2.0,1.0
28.0,2.0,24.0,5.0,3090.0,39.0,13.0,80.0,1.0,1.0
57.0,1.0,20.0,3.0,3310.0,6.0,0.0,35.0,2.0,1.0
26.0,1.0,22.0,5.0,2310.0,34.0,13.0,40.0,2.0,1.0
53.0,1.0,19.0,3.0,5940.0,364.0,0.0,7.0,2.0,1.0
50.0,1.0,21.0,1.0,220.0,6.0,1.0,45.0,1.0,1.0
25.0,3.0,20.0,5.0,2545.0,6.0,2.0,20.0,1.0,2.0
19.0,1.0,16.0,5.0,4720.0,6.0,15.0,40.0,1.0,8.0
43.0,1.0,18.0,5.0,710.0,6.0,13.0,40.0,1.0,9.0
31.0,3.0,18.0,1.0,2545.0,6.0,15.0,45.0,2.0,1.0
34.0,1.0,18.0,1.0,4020.0,303.0,1.0,35.0,2.0,1.0
33.0,7.0,21.0,1.0,10.0,207.0,0.0,40.0,2.0,6.0
52.0,1.0,16.0,1.0,3945.0,233.0,0.0,40.0,1.0,6.0
27.0,1.0,19.0,5.0,160.0,17.0,12.0,40.0,1.0,1.0
63.0,1.0,22.0,1.0,1010.0,240.0,0.0,40.0,2.0,6.0
33.0,1.0,19.0,3.0,4010.0,4.0,13.0,40.0,2.0,1.0
46.0,1.0,21.0,5.0,440.0,6.0,0.0,30.0,1.0,1.0
27.0,1.0,17.0,1.0,4760.0,12.0,1.0,40.0,1.0,1.0
47.0,2.0,22.0,1.0,1021.0,210.0,0.0,40.0,1.0,6.0
58.0,1.0,16.0,3.0,5120.0,6.0,0.0,37.0,2.0,1.0
26.0,1.0,21.0,5.0,3602.0,217.0,5.0,20.0,1.0,6.0
54.0,1.0,1.0,1.0,5522.0,314.0,0.0,40.0,1.0,8.0
20.0,6.0,19.0,5.0,4920.0,6.0,2.0,20.0,1.0,1.0
25.0,6.0,16.0,5.0,4621.0,6.0,13.0,15.0,1.0,8.0
53.0,3.0,20.0,1.0,3740.0,6.0,1.0,48.0,1.0,1.0
36.0,1.0,18.0,1.0,1021.0,109.0,0.0,40.0,1.0,1.0
49.0,1.0,21.0,3.0,1530.0,6.0,0.0,40.0,1.0,1.0
27.0,1.0,16.0,5.0,3930.0,6.0,15.0,40.0,1.0,8.0
39.0,1.0,8.0,1.0,9130.0,312.0,0.0,70.0,1.0,1.0
30.0,1.0,21.0,5.0,1021.0,210.0,0.0,40.0,1.0,6.0
58.0,3.0,20.0,1.0,7340.0,247.0,0.0,80.0,1.0,6.0
34.0,6.0,16.0,1.0,4510.0,6.0,1.0,48.0,2.0,8.0
34.0,1.0,14.0,1.0,4220.0,303.0,1.0,40.0,1.0,5.0
52.0,1.0,16.0,1.0,5860.0,239.0,1.0,40.0,2.0,1.0
51.0,1.0,19.0,1.0,4810.0,6.0,0.0,45.0,1.0,1.0
22.0,1.0,19.0,5.0,6230.0,6.0,2.0,40.0,1.0,1.0
68.0,1.0,16.0,1.0,8030.0,6.0,1.0,50.0,1.0,1.0
58.0,1.0,8.0,1.0,4600.0,316.0,1.0,32.0,2.0,9.0
34.0,5.0,19.0,1.0,9830.0,6.0,1.0,40.0,1.0,1.0
56.0,1.0,21.0,1.0,5000.0,6.0,0.0,40.0,2.0,1.0
20.0,1.0,18.0,5.0,4110.0,6.0,2.0,25.0,2.0,1.0
72.0,6.0,21.0,1.0,4850.0,249.0,1.0,40.0,1.0,1.0
62.0,1.0,21.0,1.0,52.0,44.0,1.0,40.0,1.0,1.0
31.0,1.0,16.0,1.0,5240.0,6.0,1.0,40.0,2.0,8.0
62.0,1.0,20.0,1.0,8300.0,233.0,6.0,40.0,2.0,6.0
47.0,1.0,19.0,1.0,2810.0,6.0,2.0,12.0,2.0,1.0
53.0,1.0,23.0,3.0,2100.0,209.0,0.0,40.0,2.0,6.0
56.0,1.0,18.0,1.0,9130.0,6.0,1.0,40.0,1.0,1.0
57.0,2.0,21.0,1.0,7700.0,6.0,1.0,40.0,2.0,1.0
66.0,7.0,23.0,1.0,9142.0,360.0,0.0,40.0,1.0,1.0
25.0,1.0,18.0,5.0,4251.0,6.0,13.0,40.0,2.0,1.0
22.0,1.0,21.0,5.0,1555.0,6.0,2.0,40.0,2.0,1.0
47.0,1.0,12.0,1.0,4140.0,303.0,1.0,28.0,1.0,1.0
48.0,1.0,16.0,1.0,9130.0,312.0,1.0,40.0,1.0,1.0
61.0,4.0,21.0,1.0,1460.0,210.0,0.0,40.0,1.0,6.0
64.0,7.0,20.0,1.0,4710.0,212.0,0.0,48.0,1.0,9.0
30.0,1.0,18.0,5.0,1031.0,6.0,0.0,40.0,1.0,8.0
46.0,1.0,21.0,1.0,1021.0,6.0,0.0,60.0,1.0,1.0
43.0,2.0,20.0,1.0,3030.0,17.0,0.0,40.0,2.0,1.0
24.0,1.0,16.0,1.0,6230.0,6.0,11.0,40.0,1.0,1.0
37.0,1.0,9.0,1.0,4020.0,303.0,0.0,40.0,1.0,8.0
63.0,2.0,21.0,1.0,4710.0,55.0,0.0,45.0,1.0,1.0
46.0,3.0,22.0,1.0,750.0,6.0,1.0,40.0,2.0,1.0
59.0,1.0,21.0,5.0,3255.0,25.0,0.0,80.0,2.0,1.0
34.0,1.0,22.0,1.0,1022.0,210.0,1.0,40.0,2.0,6.0
24.0,1.0,16.0,5.0,4020.0,6.0,10.0,40.0,2.0,1.0
59.0,1.0,21.0,1.0,940.0,6.0,1.0,50.0,2.0,1.0
23.0,1.0,19.0,5.0,4020.0,6.0,2.0,24.0,1.0,1.0
56.0,4.0,21.0,1.0,110.0,6.0,0.0,45.0,1.0,9.0
35.0,1.0,21.0,1.0,5000.0,303.0,1.0,50.0,1.0,8.0
53.0,1.0,8.0,1.0,4220.0,313.0,0.0,30.0,1.0,8.0
40.0,1.0,23.0,3.0,440.0,6.0,0.0,60.0,1.0,1.0
71.0,7.0,21.0,1.0,350.0,46.0,0.0,20.0,1.0,1.0
29.0,1.0,22.0,5.0,51.0,42.0,12.0,45.0,1.0,2.0
21.0,1.0,21.0,5.0,5300.0,6.0,2.0,30.0,2.0,9.0
73.0,1.0,16.0,3.0,4461.0,34.0,0.0,32.0,2.0,1.0
62.0,7.0,16.0,1.0,5110.0,6.0,1.0,40.0,2.0,1.0
25.0,1.0,19.0,5.0,4510.0,6.0,2.0,40.0,2.0,1.0
37.0,1.0,19.0,1.0,9130.0,249.0,1.0,40.0,1.0,1.0
34.0,1.0,16.0,1.0,3421.0,6.0,0.0,32.0,2.0,8.0
44.0,1.0,20.0,1.0,6050.0,303.0,1.0,40.0,1.0,1.0
56.0,1.0,18.0,1.0,1108.0,48.0,0.0,40.0,1.0,1.0
82.0,1.0,16.0,3.0,8320.0,6.0,0.0,40.0,2.0,8.0
57.0,1.0,20.0,1.0,9620.0,209.0,1.0,34.0,2.0,6.0
59.0,1.0,24.0,5.0,1760.0,36.0,0.0,40.0,2.0,1.0
45.0,2.0,19.0,1.0,2310.0,213.0,1.0,40.0,2.0,1.0
39.0,3.0,22.0,1.0,5600.0,25.0,0.0,40.0,1.0,1.0
72.0,7.0,23.0,3.0,3090.0,36.0,13.0,40.0,1.0,1.0
47.0,1.0,16.0,1.0,1108.0,6.0,0.0,40.0,2.0,1.0
29.0,1.0,21.0,1.0,4150.0,6.0,2.0,40.0,2.0,1.0
66.0,1.0,18.0,1.0,8140.0,6.0,1.0,40.0,1.0,1.0
51.0,6.0,21.0,5.0,3630.0,6.0,0.0,12.0,2.0,1.0
45.0,1.0,21.0,5.0,800.0,233.0,2.0,40.0,2.0,6.0
22.0,1.0,18.0,5.0,4720.0,6.0,0.0,30.0,1.0,1.0
49.0,1.0,21.0,1.0,440.0,6.0,0.0,55.0,1.0,1.0
70.0,6.0,20.0,3.0,4251.0,55.0,0.0,25.0,1.0,1.0
24.0,1.0,18.0,5.0,4710.0,6.0,2.0,40.0,1.0,8.0
33.0,6.0,21.0,1.0,9130.0,164.0,0.0,50.0,1.0,1.0
59.0,7.0,16.0,3.0,4920.0,6.0,0.0,40.0,2.0,1.0
58.0,6.0,18.0,1.0,4330.0,215.0,1.0,25.0,2.0,6.0
27.0,1.0,19.0,5.0,9645.0,6.0,2.0,40.0,1.0,8.0
32.0,1.0,21.0,1.0,4840.0,209.0,1.0,60.0,1.0,6.0
43.0,2.0,22.0,3.0,2310.0,36.0,0.0,40.0,2.0,1.0
66.0,1.0,21.0,5.0,4850.0,6.0,0.0,35.0,1.0,1.0
30.0,1.0,21.0,1.0,2360.0,6.0,0.0,25.0,2.0,1.0
51.0,7.0,22.0,1.0,3110.0,210.0,0.0,30.0,1.0,6.0
44.0,6.0,16.0,1.0,6200.0,303.0,1.0,40.0,1.0,1.0
69.0,1.0,22.0,1.0,4055.0,51.0,0.0,35.0,1.0,1.0
54.0,1.0,19.0,1.0,1010.0,36.0,6.0,32.0,1.0,1.0
65.0,1.0,15.0,3.0,4030.0,6.0,2.0,30.0,2.0,1.0
23.0,1.0,21.0,5.0,800.0,36.0,13.0,50.0,2.0,1.0
29.0,1.0,17.0,5.0,4230.0,303.0,17.0,20.0,1.0,1.0
59.0,4.0,22.0,5.0,230.0,16.0,0.0,50.0,2.0,1.0
53.0,1.0,21.0,3.0,1021.0,1.0,0.0,40.0,1.0,1.0
45.0,1.0,22.0,3.0,2002.0,13.0,0.0,40.0,2.0,1.0
40.0,1.0,21.0,1.0,1720.0,224.0,0.0,40.0,1.0,1.0
32.0,1.0,15.0,5.0,7420.0,303.0,0.0,40.0,1.0,1.0
38.0,6.0,24.0,1.0,3000.0,6.0,0.0,40.0,1.0,6.0
33.0,1.0,20.0,1.0,410.0,6.0,1.0,40.0,2.0,8.0
50.0,1.0,16.0,1.0,9130.0,303.0,0.0,60.0,1.0,8.0
53.0,6.0,18.0,1.0,4710.0,6.0,0.0,70.0,1.0,1.0
71.0,6.0,22.0,1.0,1006.0,6.0,0.0,50.0,1.0,6.0
76.0,1.0,21.0,1.0,4435.0,303.0,0.0,14.0,1.0,1.0
45.0,4.0,24.0,3.0,2205.0,6.0,2.0,40.0,2.0,1.0
55.0,7.0,11.0,1.0,4700.0,247.0,0.0,70.0,1.0,6.0
50.0,6.0,21.0,5.0,4810.0,8.0,0.0,40.0,1.0,1.0
22.0,1.0,21.0,5.0,1400.0,6.0,0.0,40.0,2.0,1.0
21.0,5.0,16.0,5.0,7340.0,5.0,17.0,65.0,1.0,1.0
43.0,6.0,16.0,1.0,7200.0,42.0,0.0,50.0,1.0,1.0
21.0,1.0,16.0,5.0,7200.0,6.0,2.0,20.0,1.0,8.0
69.0,4.0,24.0,1.0,2205.0,55.0,0.0,50.0,1.0,1.0
49.0,1.0,18.0,1.0,4700.0,312.0,1.0,40.0,1.0,1.0
23.0,1.0,21.0,5.0,1021.0,207.0,0.0,40.0,1.0,6.0
57.0,5.0,19.0,1.0,5550.0,233.0,0.0,45.0,1.0,6.0
36.0,1.0,20.0,1.0,2830.0,6.0,1.0,50.0,1.0,1.0
29.0,2.0,19.0,1.0,5860.0,303.0,1.0,40.0,2.0,8.0
75.0,1.0,21.0,1.0,20.0,17.0,0.0,45.0,1.0,1.0
22.0,1.0,16.0,5.0,4760.0,6.0,15.0,30.0,1.0,1.0
63.0,1.0,21.0,1.0,4810.0,212.0,0.0,50.0,1.0,1.0
23.0,1.0,19.0,5.0,5120.0,207.0,0.0,20.0,2.0,6.0
34.0,6.0,20.0,1.0,4920.0,370.0,0.0,4.0,2.0,1.0
24.0,2.0,16.0,5.0,630.0,6.0,2.0,28.0,2.0,1.0
42.0,7.0,19.0,1.0,5740.0,42.0,12.0,20.0,2.0,6.0
39.0,1.0,21.0,1.0,3655.0,6.0,0.0,40.0,2.0,6.0
32.0,6.0,8.0,1.0,6410.0,313.0,0.0,40.0,1.0,8.0
69.0,1.0,18.0,2.0,4230.0,233.0,0.0,40.0,2.0,6.0
27.0,1.0,21.0,5.0,7750.0,233.0,2.0,40.0,1.0,9.0
24.0,4.0,20.0,5.0,800.0,6.0,2.0,40.0,1.0,8.0
42.0,3.0,21.0,1.0,3255.0,42.0,2.0,40.0,1.0,6.0
62.0,5.0,18.0,2.0,440.0,33.0,0.0,40.0,1.0,1.0
50.0,1.0,21.0,1.0,9640.0,210.0,1.0,16.0,2.0,6.0
40.0,1.0,24.0,1.0,3090.0,240.0,1.0,50.0,1.0,6.0
58.0,1.0,21.0,1.0,4710.0,207.0,1.0,45.0,2.0,6.0
22.0,1.0,19.0,5.0,4252.0,6.0,2.0,30.0,1.0,8.0
63.0,3.0,21.0,1.0,2310.0,6.0,1.0,35.0,2.0,1.0
63.0,1.0,16.0,3.0,9620.0,5.0,0.0,30.0,1.0,2.0
26.0,6.0,20.0,3.0,4230.0,303.0,0.0,12.0,2.0,8.0
24.0,1.0,21.0,5.0,5240.0,6.0,2.0,40.0,2.0,1.0
51.0,1.0,15.0,1.0,8320.0,303.0,6.0,40.0,1.0,8.0
61.0,6.0,21.0,3.0,9141.0,39.0,5.0,20.0,1.0,1.0
66.0,6.0,16.0,2.0,4220.0,6.0,0.0,15.0,2.0,1.0
21.0,1.0,16.0,1.0,4020.0,6.0,1.0,30.0,1.0,1.0
36.0,2.0,24.0,1.0,2360.0,6.0,1.0,40.0,2.0,9.0
17.0,2.0,16.0,5.0,4600.0,6.0,2.0,5.0,2.0,1.0
24.0,7.0,21.0,5.0,4840.0,6.0,4.0,50.0,1.0,1.0
41.0,2.0,22.0,1.0,230.0,303.0,1.0,60.0,2.0,1.0
29.0,1.0,19.0,5.0,2920.0,6.0,0.0,60.0,1.0,6.0
21.0,1.0,20.0,5.0,4760.0,6.0,2.0,20.0,2.0,6.0
71.0,3.0,22.0,1.0,2310.0,12.0,1.0,50.0,1.0,1.0
35.0,3.0,20.0,5.0,4251.0,37.0,13.0,40.0,1.0,9.0
46.0,7.0,19.0,5.0,2640.0,39.0,0.0,60.0,2.0,1.0
56.0,1.0,19.0,5.0,3500.0,17.0,0.0,36.0,2.0,1.0
38.0,1.0,12.0,5.0,4400.0,240.0,0.0,27.0,2.0,6.0
36.0,3.0,3.0,5.0,3602.0,370.0,2.0,6.0,2.0,1.0
52.0,7.0,19.0,3.0,2710.0,247.0,0.0,50.0,1.0,6.0
33.0,3.0,22.0,1.0,1821.0,217.0,1.0,40.0,2.0,6.0
38.0,1.0,21.0,1.0,10.0,6.0,1.0,70.0,1.0,1.0
56.0,3.0,16.0,3.0,5860.0,6.0,0.0,40.0,2.0,1.0
27.0,1.0,21.0,1.0,800.0,12.0,0.0,40.0,2.0,1.0
50.0,1.0,16.0,1.0,9640.0,303.0,1.0,40.0,2.0,8.0
29.0,2.0,23.0,5.0,3090.0,301.0,0.0,60.0,2.0,1.0
58.0,1.0,19.0,5.0,1021.0,315.0,0.0,40.0,2.0,1.0
33.0,1.0,15.0,1.0,3603.0,6.0,1.0,40.0,2.0,8.0
20.0,1.0,14.0,5.0,4220.0,512.0,17.0,8.0,1.0,7.0
30.0,2.0,18.0,3.0,4600.0,6.0,3.0,3.0,2.0,1.0
47.0,6.0,12.0,4.0,4230.0,6.0,0.0,25.0,2.0,8.0
29.0,6.0,17.0,5.0,2920.0,6.0,0.0,60.0,1.0,1.0
23.0,1.0,16.0,5.0,4510.0,6.0,3.0,30.0,2.0,1.0
58.0,4.0,21.0,1.0,3255.0,233.0,1.0,35.0,2.0,6.0
44.0,6.0,9.0,5.0,6050.0,303.0,0.0,42.0,1.0,1.0
56.0,1.0,16.0,3.0,4700.0,37.0,0.0,40.0,2.0,2.0
58.0,2.0,21.0,5.0,2005.0,22.0,2.0,40.0,2.0,2.0
31.0,1.0,16.0,1.0,3930.0,6.0,2.0,40.0,1.0,6.0
45.0,1.0,12.0,1.0,4720.0,303.0,0.0,40.0,2.0,1.0
25.0,6.0,9.0,5.0,6260.0,313.0,10.0,16.0,1.0,8.0
29.0,3.0,16.0,1.0,9365.0,6.0,2.0,40.0,1.0,1.0
22.0,5.0,14.0,5.0,9825.0,6.0,17.0,35.0,1.0,1.0
58.0,4.0,23.0,1.0,3090.0,12.0,0.0,50.0,1.0,1.0
58.0,1.0,21.0,1.0,3910.0,42.0,0.0,40.0,1.0,6.0
62.0,1.0,16.0,1.0,9130.0,6.0,0.0,40.0,1.0,1.0
32.0,1.0,21.0,5.0,710.0,6.0,0.0,40.0,2.0,6.0
24.0,1.0,16.0,5.0,4720.0,6.0,2.0,20.0,1.0,1.0
62.0,4.0,22.0,1.0,2205.0,6.0,1.0,40.0,2.0,1.0
50.0,1.0,20.0,1.0,3645.0,247.0,1.0,40.0,2.0,6.0
54.0,1.0,19.0,3.0,9620.0,15.0,2.0,20.0,2.0,1.0
39.0,1.0,22.0,1.0,51.0,15.0,0.0,40.0,1.0,1.0
45.0,1.0,19.0,5.0,4251.0,40.0,16.0,40.0,1.0,1.0
59.0,1.0,20.0,1.0,9130.0,6.0,0.0,60.0,1.0,1.0
26.0,1.0,20.0,5.0,3401.0,6.0,2.0,72.0,2.0,1.0
38.0,1.0,9.0,1.0,6050.0,303.0,0.0,48.0,2.0,1.0
63.0,1.0,20.0,3.0,9050.0,247.0,0.0,30.0,2.0,6.0
25.0,1.0,16.0,5.0,9600.0,6.0,7.0,40.0,1.0,9.0
50.0,1.0,19.0,1.0,5610.0,130.0,0.0,40.0,1.0,1.0
50.0,1.0,19.0,1.0,6200.0,6.0,0.0,60.0,1.0,1.0
29.0,1.0,21.0,1.0,1460.0,6.0,0.0,45.0,1.0,1.0
36.0,1.0,21.0,5.0,20.0,207.0,2.0,43.0,1.0,6.0
65.0,6.0,22.0,1.0,2752.0,6.0,0.0,6.0,1.0,1.0
60.0,1.0,16.0,2.0,4230.0,207.0,0.0,50.0,2.0,6.0
30.0,1.0,17.0,5.0,4220.0,303.0,16.0,7.0,1.0,1.0
38.0,1.0,20.0,1.0,4840.0,6.0,2.0,40.0,2.0,8.0
53.0,1.0,21.0,4.0,4020.0,312.0,12.0,35.0,1.0,1.0
38.0,1.0,21.0,1.0,120.0,48.0,1.0,40.0,2.0,1.0
43.0,1.0,23.0,4.0,4840.0,303.0,2.0,40.0,1.0,1.0
21.0,1.0,20.0,5.0,4055.0,6.0,2.0,25.0,1.0,1.0
51.0,1.0,16.0,1.0,4621.0,6.0,1.0,30.0,1.0,2.0
40.0,7.0,19.0,1.0,10.0,6.0,0.0,40.0,1.0,1.0
69.0,4.0,24.0,3.0,1650.0,6.0,0.0,8.0,2.0,1.0
38.0,1.0,21.0,1.0,10.0,6.0,1.0,50.0,1.0,1.0
48.0,1.0,21.0,1.0,120.0,207.0,1.0,45.0,2.0,6.0
60.0,1.0,12.0,1.0,51.0,6.0,0.0,40.0,1.0,1.0
33.0,1.0,16.0,5.0,4000.0,6.0,2.0,40.0,2.0,8.0
26.0,1.0,23.0,5.0,2100.0,6.0,13.0,42.0,1.0,1.0
19.0,1.0,19.0,5.0,9640.0,6.0,12.0,20.0,1.0,1.0
41.0,4.0,12.0,1.0,3602.0,303.0,0.0,35.0,2.0,1.0
22.0,1.0,21.0,5.0,1021.0,209.0,0.0,40.0,1.0,6.0
76.0,6.0,21.0,3.0,4521.0,6.0,0.0,30.0,2.0,1.0
62.0,7.0,22.0,1.0,10.0,140.0,0.0,40.0,1.0,1.0
27.0,6.0,14.0,5.0,6250.0,6.0,17.0,32.0,1.0,1.0
54.0,6.0,1.0,1.0,4040.0,303.0,0.0,30.0,1.0,8.0
26.0,1.0,19.0,5.0,4760.0,6.0,4.0,40.0,1.0,1.0
47.0,1.0,18.0,3.0,5940.0,6.0,2.0,40.0,2.0,1.0
63.0,3.0,15.0,1.0,3602.0,207.0,0.0,35.0,2.0,6.0
